fid,per_dutch,per_west,per_nonwes,avg_woz,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cine_1,Dis_City_1,Dis_Doct_1,Dis_IceC_1,Dis_Libr_1,Dis_Mark_1,Dis_Metr_1,Dis_Park_1,Dis_Play_1,Dis_Scho_1,Dis_Supe_1,Dis_Swim_1,Dis_Tram_1,INDEX_WALK,num_inh_2,Foot_Criti,FMC_INDEX_FOOT_SLOW_Dis_Metro_pc,FMC_INDEX_FOOT_SLOW_Dis_Tram_pc,FMC_INDEX_FOOT_SLOW_DisBicycleShop_All.geojson_footslow — DisBicycleShop_All_pc,FMC_INDEX_FOOT_SLOW_DisBowling_All.geojson_footslow — DisBowling_All_pc,FMC_INDEX_FOOT_SLOW_DisCinema_All.geojson_footslow — DisCinema_All_pc,FMC_INDEX_FOOT_SLOW_DisCityOffice_All.geojson_footslow — DisCityOffice_All_pc,FMC_INDEX_FOOT_SLOW_DisDoctors_House_All.geojson_footslow — DisDoctors_House_All_pc,FMC_INDEX_FOOT_SLOW_DisIce_Cream_All.geojson_footslow — DisIce_Cream_All_pc,FMC_INDEX_FOOT_SLOW_DisLibraries_All.geojson_footslow — DisLibraries_All_pc,FMC_INDEX_FOOT_SLOW_DisMarkets_All.geojson_footslow — DisMarkets_All_pc,FMC_INDEX_FOOT_SLOW_DisPark_City_All.geojson_footslow — DisPark_City_All_pc,FMC_INDEX_FOOT_SLOW_DisPlaygrounds_All.geojson_footslow — DisPlaygrounds_All_pc,FMC_INDEX_FOOT_SLOW_DisSchools_Montesori_All.geojson_footslow — DisSchools_Montesori_All_pc,FMC_INDEX_FOOT_SLOW_DisSupermarket_All.geojson_footslow — DisSupermarket_All_pc,FMC_INDEX_FOOT_SLOW_DisSwimmingpool_Indoor_All.geojson_footslow — DisSwimmingpool_Indoor_All_pc,FMC_INDEX_FOOT_SLOW_IND_FOOTSLOW,FMC_INDEX_CYCLE_SLOW_Dis_BicycleShop_All.geojson_bikeslow — Dis_BicycleShop_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Bowling_All.geojson_bikeslow — Dis_Bowling_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Cinema_All.geojson_bikeslow — Dis_Cinema_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_CityOffice_All.geojson_bikeslow — Dis_CityOffice_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Doctors_House_All.geojson_bikeslow — Dis_Doctors_House_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Ice_Cream_All.geojson_bikeslow — Dis_Ice_Cream_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Libraries_All.geojson_bikeslow — Dis_Libraries_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Markets_All.geojson_bikeslow — Dis_Markets_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_MetroStops_All.geojson_bikeslow — Dis_MetroStops_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Park_City_All.geojson_bikeslow — Dis_Park_City_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Playgrounds_All.geojson_bikeslow — Dis_Playgrounds_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Schools_Montesori_All.geojson_bikeslow — Dis_Schools_Montesori_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Supermarket_All.geojson_bikeslow — Dis_Supermarket_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Swimmingpool_Indoor_All.geojson_bikeslow — Dis_Swimmingpool_Indoor_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_TramStops_All.geojson_bikeslow — Dis_TramStops_All_pc,FMC_INDEX_CYCLE_SLOW_INDEX_CY_SL,FMC_INDEX_CYCLE_DIS_BicycleShop_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Bowling_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Cinema_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_CityOffice_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Doctors_House_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Ice_Cream_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Libraries_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Markets_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_MetroStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Park_City_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Playgrounds_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Schools_Montesori_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Supermarket_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Swimmingpool_Indoor_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_TramStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_FMC_IND_CYCLE,Zone-Grid2_ZONE
"117730","40","30","30","192",100,10004.0440756027,100,0,0,100,0,0,0,0,100,100,100,100,0,100,0.53,"320",1,0,0,100,0,0,0,0,0,0,0,100,100,0,100,0,0.266666666666667,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117731","-99997","-99997","-99997","-99997",100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0.27,"10",0.667,0,0,100,0,0,0,0,0,0,0,100,100,0,100,0,0.266666666666667,100,100,100,100,100,100,100,91.8937264806836,0,100,100,100,100,0.11671822478459,100,0.861340296470312,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0.933333333333333,Middle
"117732","40","-99997","60","111",100,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0.27,"40",0.667,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0.2,100,100,50.7420475207925,100,100,54.3733245513333,100,0,0,100,100,100,100,0,100,0.736743581381417,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0.933333333333333,Middle
"117733","-99997","-99997","-99997","111",49.3511870564519,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0.23,"2",0.667,0,0,0,0,0,0,0,0,0,0,100,100,0,68.1179867790966,0,0.178745324519398,100,100,0.0681846442506158,99.9974360549373,100,6.83234718897059,74.293536332876,0,0,100,100,100,100,0,100,0.65412766948069,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0.933333333333333,Middle
"117737","50","20","40","303",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.43814147854549,0.07,"60",0.333,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.0666666666666667,100,0,0,0,0,100,0,0,0,100,100,100,100,0,100,0.466666666666667,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,0.866666666666667,Middle
"117738","60","20","10","1183",100,0,0,0,0,0,0,100,0,0,0,0,100,100,0,100,0.33,"40",0.333,0,100,100,0,0,0,0,0,100,0,0,0,100,100,0,0.333333333333333,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117739","70","20","-99997","1045",100,0,0,0,0,0,0,100,0,0,74.949390203522,0,100,100,0,100,0.38,"30",0.583,0,100,100,0,0,0,0,0,100,0,0,0,100,100,0,0.333333333333333,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117740","70","20","-99997","991",100,0,0,0,0,0,75.0545549739501,100,0,0,100,0,100,100,0,100,0.45,"60",0.667,0,100,100,0,0,0,0,0,100,0,0,0,100,100,0,0.333333333333333,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117741","60","20","20","652",100,1382.68981723208,13.8212799698109,0,0,0,100,100,0,0,100,72.6967404590815,100,100,0,100,0.52,"110",0.667,0,100,100,0,0,0,0,0,100,0,49.9028283780721,0,100,100,0,0.366601885585381,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117742","50","20","30","870",100,10004.0655486425,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"85",0.667,0,100,100,0,0,0,0,25.3750554292045,100,0,100,0,100,100,0,0.41691670361947,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117743","30","10","50","418",100,10004.0662023965,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"250",0.667,0,100,100,0,0,0,0,100,100,0,100,3.2417812317412,100,100,0,0.468827854154494,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117744","40","10","50","473",100,10004.0668531312,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"235",0.667,0,100,100,30.5216729106839,0,0,0,100,100,0,100,90.243820722804,100,100,0,0.547176995755659,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117745","30","20","50","418",100,10004.067501137,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"95",0.667,0,100,100,90.3392349855964,0,0,0,100,100,0,100,100,100,100,0,0.593559489990398,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117746","30","20","50","447",100,10004.0681475112,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"260",0.667,0,100,100,99.9547473458978,0,0,0,100,100,0,100,100,100,100,0,0.599969831563932,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,Outer
"117747","30","20","60","382",100,10004.06879107,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"215",0.667,0,100,100,100,0,0,0,100,100,0,100,100,100,100,0,0.6,100,100,0,0,0,98.5300687497135,98.5300687497135,0,0,100,100,100,100,0,100,0.598040091666285,100,98.5300687497135,0,0,0,98.5300687497135,98.5300687497135,0,0,98.5300687497135,98.5300687497135,100,100,0,100,0.595100229165711,Outer
"117748","40","30","30","329",100,9931.1029625712,100,0,0,0,100,100,0,0,100,100,100,100,0,100,0.6,"185",0.667,0,100,78.7041374633805,100,0,0,0,100,100,0,100,100,100,100,0,0.58580275830892,100,100,0,0,0,19.2686214888737,19.2686214888737,0,0,100,100,100,84.2935699999219,0,100,0.48188720865178,100,19.2686214888737,0,0,0,19.2686214888737,19.2686214888737,0,0,19.2686214888737,19.2686214888737,100,100,0,100,0.330895404962912,Outer
"117939","100","-99997","-99997","294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,96.363740450428,0,0,0,0,0,100,0,100,0,100,0.330909160300285,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,Outer
"117940","50","20","30","-99997",0,0,0,0,0,0,0,0,0,0,0,100,0,36.0261915774018,0,100,0.16,"30",0.12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,100,60.7137553287272,0,0,100,0,0,100,0,0,100,21.6163860735944,100,0,100,0.454886760934881,100,100,0,0,100,0,4.6866036782434,100,0,100,100,100,100,0,100,0.603124402452162,Outer
"117941","40","10","50","443",7.57146058572209,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0.21,"125",0.333,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,100,100,0,11.0093546410854,100,0,94.4447242995145,100,0,100,100,100,100,0,100,0.670302719293733,Outer
"117942","40","-99997","60","456",100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0.27,"95",0.333,0,100,0,0,0,0,0,0,0,0,0,47.0216025561967,0,0,0,0.0980144017041311,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117943","40","-99997","50","460",100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0.27,"45",0.333,0,100,0,0,0,0,0,0,0,0,0,100,0,4.97953275268583,0,0.136653021835124,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117944","50","10","50","286",100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0.27,"90",0.333,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0.2,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117945","50","10","40","288",100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0.27,"110",0.333,0,100,74.9469575128322,0,0,0,0,0,0,0,0,100,0,100,0,0.249964638341888,100,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117946","50","-99997","50","315",100,0,0,0,0,46.8263378006344,0,0,31.7600117357812,0,0,100,0,100,0,100,0.32,"80",0.489,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0.266666666666667,100,100,0,0,100,0,0,100,0,92.2004763993302,100,100,100,0,100,0.594800317599553,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117947","60","10","30","445",100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,100,0.4,"70",0.667,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0.266666666666667,100,100,0,0,100,0,17.9238173490964,100,0,100,100,100,100,0,100,0.611949211566064,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117948","50","10","40","325",100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,100,0.4,"140",0.667,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0.266666666666667,100,100,0,63.7370489770661,100,0,99.7817286224419,100,0,100,100,100,100,0,100,0.709012518399672,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117949","40","10","50","345",100,4997.05807455629,49.9508733689195,0,0,100,0,0,100,0,0,100,0.353171786998644,100,0,100,0.43,"195",0.667,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0.266666666666667,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117950","30","10","60","424",100,10003.9463610128,100,0,0,100,0,0,100,0,0,100,99.6015355280921,100,0,100,0.53,"160",0.667,0,100,100,0,0,0,70.0827262929743,0,0,0,0,100,0,100,0,0.313388484195316,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,Outer
"117951","40","10","50","464",100,10003.9473688276,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.53,"130",0.667,0,100,100,0,0,0,100,0,0,6.28237757339894,0,100,0,100,0,0.337521585048933,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,4.83206734637462,100,100,100,100,0,100,0.73655471156425,Outer
"117952","60","10","30","404",100,10003.9483733689,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.53,"75",0.667,0,100,100,23.912989700361,0,0,100,0,0,55.1786747917531,0,100,0,100,0,0.386061109661409,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,92.7643219061907,100,100,100,100,3.24814731827534,100,0.797341646149644,Outer
"117953","80","-99997","10","252",100,10003.9493752569,100,0,0,100,0,0,100,0,0,100,100,100,0,100,0.53,"55",0.667,0,100,100,99.6635490798514,0,0,100,0,0,96.7646888449015,0,100,47.1802784458646,100,0,0.495739010913745,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,100,100,100,100,100,66.0139295241639,100,0.844009286349443,Outer
"117954","20","10","70","259",100,10003.9523662776,100,0,45.2990472044778,100,0,20.3387287569164,100,0,87.7731029273726,100,100,100,0,100,0.64,"95",0.959,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117955","30","20","50","339",100,10003.9533595424,100,0,100,100,0,89.6511809992717,100,0,100,100,100,100,0,100,0.73,"235",1,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117956","30","20","50","413",100,10003.9543489106,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"255",1,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,0.533333333333333,100,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.733333333333333,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117957","30","10","60","406",100,10003.9553354559,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"305",1,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,0.533333333333333,100,100,0,100,100,0,100,100,42.2691001014155,100,100,100,100,0,100,0.761512733400944,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117958","20","10","70","363",100,10003.9563209927,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"140",1,0,100,100,100,0,0,100,0,0,100,12.2900488100947,100,100,100,0,0.54152669920673,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117959","30","20","60","205",100,10003.9573037745,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"25",1,0,100,100,100,0,0,100,0,0,100,75.6177374424985,100,100,100,0,0.583745158294999,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117960","-99997","-99997","-99997","-99997",100,10003.9582837643,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"10",1,0,100,100,100,0,13.921546831478,100,0,0,100,100,100,100,100,0,0.609281031220985,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117961","30","30","40","408",100,10003.9592608986,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"30",1,0,100,100,100,0,68.4750546173713,100,0,27.3752032532175,45.0215697689657,100,44.0076604810956,100,100,0,0.5899196587471,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117962","30","10","60","345",100,10003.9602370365,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"85",1,0,100,100,100,0,99.4321353538068,100,0,81.3329521883397,0,100,0,100,100,0,0.587176725028098,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,0.866666666666667,Outer
"117963","40","20","50","357",100,10003.9612091286,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"130",1,0,100,100,89.3684970993351,0,100,100,0,100,0,100,0.456963154548867,100,100,0,0.593216973502589,100,100,0,100,100,0,100,100,100,100,100,100,100,0.745149994749182,100,0.800496766663166,100,100,0,100,100,17.9472332245294,100,100,100,100,100,100,100,100,100,0.878631488816353,Outer
"117964","70","20","20","404",100,10003.9621790843,100,0,100,100,0,100,96.658424049091,0,100,100,100,100,0,100,0.73,"90",1,0,100,64.5963084724761,3.24918179883435,0,100,46.1029611809576,0,100,0,100,42.1305883837446,100,100,0,0.504052693224008,100,100,0,100,100,0,100,100,100,100,100,100,100,39.1666244815601,100,0.826111082987707,100,100,0,100,100,99.0390121808031,100,100,100,100,100,100,100,100,100,0.932692674787202,Outer
"117965","50","30","30","261",100,10003.9631455531,100,0,100,100,0,100,97.9749003063314,0,100,100,100,100,0,100,0.73,"80",1,0,100,0,0,0,100,93.9382651157385,0,100,0,100,95.9006336194326,100,100,0,0.526559265823447,100,100,0,100,100,0,100,100,100,100,100,100,100,91.8808705111618,100,0.861253913674108,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Outer
"117966","60","30","-99997","520",100,10003.9641122753,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"45",1,0,100,0,0,0,100,91.9337265399482,0,100,0,100,100,56.3745978762641,100,0,0.498872216277475,100,100,0,100,100,0,100,100,100,100,100,100,100,82.2935636206004,100,0.854862375747067,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Outer
"117967","50","20","30","322",100,10003.965075369,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"60",1,0,100,0,57.0539951828601,0,98.7736101877664,42.8559337280736,0,79.4444987479712,0,100,100,0,100,0,0.452085358564447,100,100,0,100,100,0,100,100,100,100,100,100,100,9.11589193203605,100,0.806077261288024,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Outer
"117968","50","10","40","314",100,10003.9660353726,100,0,100,100,0,100,100,0,100,100,100,100,0,100,0.73,"105",1,0,100,0,100,0,21.2057152740146,1.52129548177121,0,1.12453702160443,22.2510978304564,100,100,0,100,0,0.364068430405231,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,0.0351711403780717,100,100,100,100,100,100,100,100,100,100,100,100,0.933356780760252,Outer
"117969","40","20","40","371",100,10003.9669929547,100,0,100,100,0,100,100,49.2550402330917,100,100,100,100,0,100,0.77,"40",1,0,100,11.8889836775398,100,0,0,0,0,0,100,100,100,0,100,0,0.40792598911836,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,23.0387625094131,100,100,100,100,100,100,100,100,100,100,100,100,0.948692508339609,Outer
"117970","60","20","20","689",100,10003.967948488,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,"35",1,0,100,82.9534090283809,100,0,0,3.92561582548068,0,0,100,100,100,0,100,0,0.457919349902574,100,100,0,100,100,0,100,100,100,100,100,100,100,0,100,0.8,100,100,58.3035356228653,100,100,100,100,100,100,100,100,100,100,100,100,0.97220235708191,Outer
"117971","50","10","30","519",100,10003.9708005004,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"60",1,8.15515012233533,100,100,100,0,0,98.6368192460413,0,0,100,100,100,51.0181226675267,100,0,0.571873394690602,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117972","50","30","30","413",100,10003.9717465555,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"55",1,84.5818477586211,100,100,100,0,0,99.8881934510643,0,0,100,100,100,100,100,0,0.656313360806457,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117973","50","20","40","302",100,10003.972689027,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"60",1,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0.666666666666667,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117974","70","20","10","330",100,10003.9736296982,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"60",1,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0.666666666666667,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117975","30","30","40","295",100,10003.9745678492,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"60",1,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0.666666666666667,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117976","50","30","20","315",100,10003.9755039765,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"55",1,100,100,100,100,0,0,94.4147491772002,0,0,100,100,100,100,100,0,0.662943166118133,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117977","50","20","30","320",100,10003.9764376152,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0.67,"50",1,100,100,100,100,0,0,28.1792625392694,0,0,100,99.9656382464765,100,100,100,0,0.618763267190497,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117978","30","30","40","353",100,10003.9773687925,100,0,0,100,0,13.2639579146309,100,100,100,100,100,100,0,100,0.68,"155",1,100,100,100,100,0,0,0,0,0,100,23.966803289994,100,100,100,0,0.549311202193329,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117979","20","40","40","136",100,10003.9782967335,100,0,0,100,0,36.5013171798391,100,100,100,100,100,100,0,100,0.69,"330",1,100,100,100,100,0,0,0,0,0,100,0,100,100,100,0,0.533333333333333,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117980","30","20","50","420",100,10003.9801466167,100,0,0,74.7928877154066,0,41.0736161898631,100,100,100,100,100,100,0,100,0.68,"160",0.916,100,100,100,10.172754791372,0,0,0,0,0,33.3156097897471,0,100,100,100,0,0.428992243054079,100,100,0,2.26277488007324,100,100,100,100,100,100,100,100,100,0,100,0.801508516586716,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117981","40","20","40","444",100,10003.9810679778,100,0,0,0,0,2.70538820048269,100,100,100,100,100,100,0,100,0.6,"145",0.667,100,100,100,0,0,0,0,0,0,0,0,100,100,100,0,0.4,100,100,0,0,100,100,100,100,100,100,100,100,100,0,100,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117982","40","30","30","445",100,10003.9819862377,100,0,0,0,50.1310488077178,0,100,100,100,100,100,100,0,100,0.63,"60",0.667,100,100,100,0,0,0,0,0,0,0,0,100,100,100,0,0.4,100,100,0,0,100,100,100,100,100,100,100,100,100,22.8351141623193,100,0.815223409441546,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117983","10","40","50","242",100,10003.9829021795,100,0,0,0,100,0,97.0885231335837,100,100,100,100,100,0,100,0.66,"160",0.667,100,100,100,0,0,0,0,0,0,0,0,100,94.5227120295231,100,0,0.396348474686349,100,100,0,0,100,100,100,100,100,100,100,100,100,37.6215762339917,100,0.825081050822661,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
