fid,crs28992re,num_inhabi,num_0_15,num_15_25,num_25_45,num_45_65,num_65+,per_dutch,per_west,per_nonwes,avg_woz,num_social,Dis_Bicycl,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cinema,Dis_Cine_1,Dis_CityOf,Dis_City_1,Dis_Doctor,Dis_Doct_1,Dis_IceCre,Dis_IceC_1,Dis_Librar,Dis_Libr_1,Dis_Market,Dis_Mark_1,Dis_MetroS,Dis_Metr_1,Dis_Park_C,Dis_Park_1,Dis_Playgr,Dis_Play_1,Dis_School,Dis_Scho_1,Dis_Superm,Dis_Supe_1,Dis_Swimmi,Dis_Swim_1,Dis_TramSt,Dis_Tram_1,INDEX_WALK,VALUEPET,num_inh_2,,CR_FOOT_I,Old People_per_old_65
102617,E1238N4911,70,15,5,20,20,10,50,20,30,593,-99997,0,0,10003.99745,100,10003.99745,100,10003.99745,100,10003.99745,100,0,0,10003.99745,100,10003.99745,100,10003.99745,100,0,0,10003.99745,100,10003.99745,100,10003.99745,100,0,0,0,0,0.67,46.9,70,46.69,0.667,14
102481,E1237N4912,50,5,5,10,15,10,80,-99997,20,580,-99997,0,0,10003.996,100,10003.996,100,10003.996,100,10003.996,100,0,0,10003.996,100,105.4993426,1.05457202,10003.996,100,0,0,10003.996,100,10003.996,100,10003.996,100,0,0,0,0,0.6,30,50,33.35,0.667,20
102616,E1237N4911,25,-99997,5,-99997,10,5,80,-99997,-99997,751,-99997,0,0,10003.99668,100,10003.99668,100,10003.99668,100,10003.99668,100,0,0,10003.99668,100,9083.216971,90.79588147,10003.99668,100,0,0,10003.99668,100,10003.99668,100,10003.99668,100,0,0,0,0,0.66,16.5,25,16.675,0.667,20
102480,E1235N4912,100,20,10,25,20,20,70,20,10,460,5,0,0,10003.99446,100,10003.99446,100,10003.99446,100,10003.99446,100,0,0,10003.99446,100,0,0,10003.99446,100,0,0,10003.99446,100,7642.747507,76.39695863,10003.99446,100,0,0,0,0,0.58,58,100,66.7,0.667,20
102615,E1235N4911,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,467,-99997,0,0,10003.99514,100,10003.99514,100,10003.99514,100,10003.99514,100,0,0,10003.99514,100,2590.195323,25.89160916,10003.99514,100,2699.629505,26.98551395,10003.99514,100,8659.069434,86.55611392,10003.99514,100,4304.341335,43.02622375,0,0,0.65,1.3,2,1.514,0.757,100
137072,E1259N4768,5,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40
136653,E1254N4770,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20
136032,E1261N4773,10,-99997,-99997,10,-99997,-99997,50,50,-99997,-99997,-99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20
132732,E1267N4787,50,-99997,5,20,10,5,10,10,70,252,5,10004.0847,100,10004.0847,100,0,0,0,0,10004.0847,100,0,0,10004.0847,100,10004.0847,100,10004.0847,100,10004.0847,100,0,0,0,0,10004.0847,100,0,0,0,0,0.53,26.5,50,50,1,10
133036,E1267N4786,110,-99997,-99997,5,25,80,50,10,50,176,10,10004.08507,100,10004.08507,100,0,0,0,0,10004.08507,100,0,0,10004.08507,100,10004.08507,100,10004.08507,100,10004.08507,100,0,0,0,0,10004.08507,100,0,0,0,0,0.53,58.3,110,110,1,73
132733,E1269N4787,30,-99997,5,10,10,-99997,20,30,50,235,-99997,7719.507503,77.16354541,10004.08608,100,0,0,0,0,10004.08608,100,0,0,10004.08608,100,10004.08608,100,10004.08608,100,10004.08608,100,0,0,0,0,10004.08608,100,0,0,0,0,0.52,15.6,30,30,1,7
133037,E1269N4786,90,10,10,30,35,5,20,10,70,224,20,4746.475648,47.44536813,10004.08646,100,0,0,0,0,10004.08646,100,0,0,10004.08646,100,10004.08646,100,10004.08646,100,10004.08646,100,0,0,0,0,10004.08646,100,0,0,0,0,0.5,45,90,90,1,6
133038,E1270N4786,105,10,10,40,35,10,30,20,50,226,20,0,0,10004.08715,100,0,0,0,0,10004.08715,100,0,0,10004.08715,100,10004.08715,100,10004.08715,100,10004.08715,100,0,0,0,0,10004.08715,100,0,0,0,0,0.47,49.35,105,105,1,10
132734,E1271N4787,35,-99997,-99997,-99997,10,20,40,-99997,60,171,5,0,0,10004.08745,100,0,0,0,0,10004.08745,100,0,0,10004.08745,100,10004.08745,100,10004.08745,100,10004.08745,100,0,0,0,0,10004.08745,100,0,0,0,0,0.47,16.45,35,35,1,57
133039,E1271N4786,130,-99997,-99997,10,40,70,50,10,50,165,50,0,0,10004.08783,100,0,0,0,0,10004.08783,100,0,0,10004.08783,100,10004.08783,100,10004.08783,100,10004.08783,100,0,0,0,0,10004.08783,100,0,0,0,0,0.47,61.1,130,130,1,54
132735,E1272N4787,40,-99997,25,5,5,-99997,60,-99997,40,93,5,0,0,10004.08813,100,0,0,0,0,10004.08813,100,0,0,10004.08813,100,10004.08813,100,10004.08813,100,10004.08813,100,0,0,0,0,10004.08813,100,0,0,0,0,0.47,18.8,40,40,1,5
133040,E1272N4786,135,15,20,35,30,35,30,10,70,218,25,0,0,10004.08851,100,0,0,0,0,10004.08851,100,0,0,10004.08851,100,10004.08851,100,10004.08851,100,10004.08851,100,0,0,0,0,10004.08851,100,0,0,0,0,0.47,63.45,135,135,1,26
132736,E1273N4787,45,10,10,15,10,-99997,10,20,70,246,10,0,0,10004.08881,100,0,0,0,0,10004.08881,100,0,0,10004.08881,100,10004.08881,100,10004.08881,100,10004.08881,100,0,0,0,0,10004.08881,100,0,0,0,0,0.47,21.15,45,45,1,4
133041,E1273N4786,75,15,10,20,20,10,30,-99997,70,234,15,0,0,10004.08919,100,0,0,0,0,10004.08919,100,0,0,10004.08919,100,10004.08919,100,10004.08919,100,10004.08919,100,0,0,0,0,10004.08919,100,0,0,0,0,0.47,35.25,75,75,1,13
132737,E1274N4787,75,10,10,30,20,5,30,20,60,241,25,0,0,10004.08949,100,0,0,0,0,10004.08949,100,0,0,10004.08949,100,10004.08949,100,10004.08949,100,10004.08949,100,0,0,0,0,10004.08949,100,0,0,0,0,0.47,35.25,75,75,1,7
133042,E1274N4786,170,35,25,55,50,5,20,20,60,245,25,0,0,10004.08987,100,0,0,0,0,10004.08987,100,0,0,10004.08987,100,10004.08987,100,10004.08987,100,10004.08987,100,0,0,0,0,10004.08987,100,0,0,0,0,0.47,79.9,170,170,1,3
132738,E1275N4787,55,5,5,20,20,-99997,20,10,70,222,10,0,0,10004.09017,100,0,0,0,0,10004.09017,100,0,0,10004.09017,100,10004.09017,100,10004.09017,100,10004.09017,100,0,0,0,0,10004.09017,100,0,0,0,0,0.47,25.85,55,55,1,4
133043,E1275N4786,160,30,20,65,35,10,20,10,70,198,30,0,0,10004.09055,100,0,0,0,0,10004.09055,100,0,0,10004.09055,100,10004.09055,100,10004.09055,100,10004.09055,100,0,0,0,0,10004.09055,100,0,0,0,0,0.47,75.2,160,160,1,6
132739,E1276N4787,15,-99997,-99997,10,5,-99997,-99997,-99997,-99997,134,10,0,0,10004.09084,100,0,0,0,0,10004.09084,100,0,0,10004.09084,100,10004.09084,100,10004.09084,100,10004.09084,100,0,0,0,0,10004.09084,100,0,0,0,0,0.47,7.05,15,15,1,13
132740,E1277N4787,50,5,10,20,15,-99997,10,-99997,80,194,15,0,0,10004.09151,100,0,0,0,0,10004.09151,100,0,0,10004.09151,100,10004.09151,100,10004.09151,100,10004.09151,100,0,0,0,0,10004.09151,100,0,0,0,0,0.47,23.5,50,50,1,4
132741,E1279N4787,75,15,10,20,25,5,30,10,60,141,5,0,0,10004.09284,100,0,0,0,0,10004.09284,100,0,0,10004.09284,100,10004.09284,100,10004.09284,100,10004.09284,100,0,0,0,0,10004.09284,100,0,0,0,0,0.47,35.25,75,75,1,7
132742,E1280N4787,60,10,5,15,10,20,40,-99997,60,233,5,0,0,10004.09351,100,0,0,0,0,10004.09351,100,0,0,7599.624404,75.96514765,8466.28889,84.62824626,10004.09351,100,10004.09351,100,0,0,0,0,10004.09351,100,0,0,0,0,0.44,26.4,60,60,1,33
132743,E1281N4787,55,-99997,-99997,10,15,25,10,20,70,215,10,0,0,10004.09417,100,0,0,0,0,9084.741565,90.8102364,0,0,0,0,0,0,10004.09417,100,10004.09417,100,0,0,0,0,10004.09417,100,0,0,0,0,0.33,18.15,55,53.295,0.969,45
132744,E1282N4787,50,10,-99997,10,10,15,20,-99997,70,253,5,0,0,10004.09483,100,0,0,0,0,493.3475976,4.93145663,0,0,0,0,0,0,10004.09483,100,10004.09483,100,0,0,0,0,10004.09483,100,0,0,0,0,0.27,13.5,50,34.15,0.683,30
133044,E1276N4786,130,20,20,45,30,10,20,10,70,210,35,0,0,10004.09122,100,0,0,0,0,10004.09122,100,0,0,10004.09122,100,10004.09122,100,10004.09122,100,10004.09122,100,0,0,0,0,10004.09122,100,0,0,0,0,0.47,61.1,130,130,1,8
133045,E1277N4786,185,40,25,45,55,20,20,10,70,203,45,0,0,10004.09189,100,0,0,0,0,10004.09189,100,0,0,10004.09189,100,10004.09189,100,10004.09189,100,10004.09189,100,0,0,0,0,10004.09189,100,0,0,0,0,0.47,86.95,185,185,1,11
133046,E1278N4786,120,15,15,45,35,10,10,0,90,167,25,0,0,10004.09256,100,0,0,0,0,10004.09256,100,0,0,10004.09256,100,10004.09256,100,10004.09256,100,10004.09256,100,0,0,0,0,10004.09256,100,0,0,0,0,0.47,56.4,120,120,1,8
133047,E1279N4786,125,20,15,40,35,15,20,10,70,197,25,0,0,10004.09322,100,0,0,0,0,10004.09322,100,0,0,10004.09322,100,10004.09322,100,10004.09322,100,10004.09322,100,0,0,0,0,10004.09322,100,0,0,0,0,0.47,58.75,125,125,1,12
133048,E1280N4786,155,20,25,45,40,25,20,10,60,238,25,0,0,10004.09389,100,0,0,0,0,10004.09389,100,0,0,9510.019513,95.06127812,5568.000159,55.65721615,10004.09389,100,10004.09389,100,0,0,0,0,10004.09389,100,0,0,0,0,0.43,66.65,155,155,1,16
133049,E1281N4786,105,10,15,25,35,25,30,10,60,272,15,0,0,10004.09455,100,0,0,0,0,10004.09455,100,0,0,88.0323507,0.879963202,0,0,10004.09455,100,9484.956027,94.81073956,0,0,0,0,10004.09455,100,0,0,0,0,0.33,34.65,105,103.215,0.983,24
133050,E1282N4786,85,15,10,15,20,30,40,-99997,60,263,10,0,0,10004.09521,100,0,0,0,0,4865.970627,48.63978727,0,0,0,0,0,0,10004.09521,100,10004.09521,100,0,0,0,0,10004.09521,100,0,0,0,0,0.3,25.5,85,70.465,0.829,35
134406,E1281N4781,35,-99997,-99997,5,15,10,30,10,50,354,5,0,0,10004.09641,100,0,0,0,0,522.4861006,5.222721566,0,0,0,0,0,0,10004.09641,100,0,0,0,0,0,0,10004.09641,100,0,0,0,0,0.2,7,35,12.285,0.351,29
134405,E1280N4781,90,10,10,15,25,30,60,10,30,329,10,0,0,6744.023452,67.41262401,0,0,0,0,9576.589863,95.72669139,0,0,0,0,0,0,9956.739594,99.52663234,0,0,0,0,0,0,10004.09575,100,0,0,0,0,0.24,21.6,90,58.68,0.652,33
134404,E1279N4781,60,15,5,25,10,5,40,10,50,335,-99997,0,0,0,0,0,0,0,0,10004.09509,100,0,0,0,0,0,0,2568.915585,25.67864022,0,0,0,0,0,0,9907.939273,99.03883548,0,0,0,0,0.15,9,60,39.78,0.663,8
134403,E1278N4781,55,5,-99997,20,15,10,50,-99997,40,-99997,10,0,0,0,0,0,0,0,0,10004.09442,100,0,0,2136.043932,21.35169704,0,0,2048.428517,20.47590148,0,0,0,0,0,0,10004.09442,100,0,0,0,0,0.16,8.8,55,36.685,0.667,18
134402,E1277N4781,40,5,-99997,10,10,10,60,20,10,342,-99997,0,0,0,0,0,0,0,0,10004.09375,100,0,0,9644.673176,96.40726502,5042.634689,50.40571204,9653.540685,96.49590383,0,0,0,0,0,0,10004.09375,100,0,0,0,0,0.3,12,40,26.68,0.667,25
134401,E1276N4781,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,70,347,-99997,0,0,4177.1463,41.7543726,0,0,0,0,10004.09308,100,0,0,10004.09308,100,10004.09308,100,10004.09308,100,0,0,0,0,0,0,10004.09308,100,0,0,0,0,0.36,3.6,10,6.67,0.667,20
134400,E1274N4781,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,0,0,9285.949161,100,0,0,0,0,9285.949161,100,0,0,9285.949161,100,9285.949161,100,9285.949161,100,0,0,0,0,0,0,9285.949161,100,0,0,0,0,0.4,4,10,6.67,0.667,20
134399,E1271N4781,110,10,10,40,30,15,20,10,70,318,10,0,0,10004.08969,100,0,0,0,0,10004.08969,100,0,0,10004.08969,100,10004.08969,100,10004.08969,100,0,0,0,0,0,0,10004.08969,100,0,0,0,0,0.4,44,110,73.37,0.667,14
134398,E1270N4781,140,20,10,40,50,20,30,20,60,297,30,0,0,10004.08901,100,0,0,0,0,10004.08901,100,0,0,10004.08901,100,10004.08901,100,10004.08901,100,0,0,0,0,0,0,10004.08901,100,0,0,0,0,0.4,56,140,93.38,0.667,14
134397,E1269N4781,110,15,10,25,30,35,40,20,50,356,15,0,0,10004.08832,100,0,0,0,0,10004.08832,100,0,0,10004.08832,100,10004.08832,100,10004.08832,100,0,0,0,0,0,0,10004.08832,100,0,0,0,0,0.4,44,110,73.37,0.667,32
134396,E1268N4781,60,10,-99997,15,15,15,70,10,20,359,5,0,0,10004.08763,100,0,0,0,0,10004.08763,100,0,0,10004.08763,100,10004.08763,100,10004.08763,100,0,0,0,0,0,0,10004.08763,100,0,0,0,0,0.4,24,60,40.02,0.667,25
134395,E1267N4781,120,20,10,30,40,20,30,20,50,367,15,4716.656183,47.14729304,10004.08693,100,0,0,0,0,10004.08693,100,0,0,10004.08693,100,10004.08693,100,10004.08693,100,0,0,0,0,0,0,10004.08693,100,0,0,0,0,0.43,51.6,120,80.04,0.667,17
134394,E1266N4781,30,-99997,10,15,-99997,-99997,40,40,20,386,10,9975.814742,99.7174005,10004.08624,100,0,0,0,0,10004.08624,100,0,0,10004.08624,100,10004.08624,100,10004.08624,100,0,0,0,0,0,0,10004.08624,100,0,0,0,0,0.47,14.1,30,20.01,0.667,7
134393,E1265N4781,80,10,10,20,25,20,40,10,50,236,10,10004.08554,100,10004.08554,100,0,0,0,0,10004.08554,100,0,0,10004.08554,100,10004.08554,100,10004.08554,100,0,0,0,0,0,0,10004.08554,100,0,0,0,0,0.47,37.6,80,53.36,0.667,25
134392,E1264N4781,85,15,-99997,25,20,20,50,10,40,271,10,10004.08484,100,10004.08484,100,0,0,0,0,10004.08484,100,0,0,10004.08484,100,10004.08484,100,10004.08484,100,0,0,0,0,0,0,10004.08484,100,0,0,0,0,0.47,39.95,85,56.695,0.667,24
134172,E1281N4782,50,-99997,10,10,20,-99997,40,-99997,60,-99997,5,0,0,10004.09604,100,0,0,0,0,3885.428176,38.8383734,0,0,0,0,0,0,10004.09604,100,0,0,0,0,0,0,10004.09604,100,0,0,0,0,0.23,11.5,50,23.15,0.463,4
134171,E1280N4782,145,15,15,45,45,25,40,10,50,312,20,0,0,8986.716477,89.83037581,0,0,0,0,10004.09538,100,0,0,0,0,0,0,10004.09538,100,0,0,0,0,0,0,10004.09538,100,0,0,0,0,0.26,37.7,145,96.715,0.667,17
134170,E1279N4782,65,10,-99997,25,20,10,40,20,40,293,10,0,0,2277.791543,22.76859234,0,0,0,0,10004.09472,100,0,0,1185.063061,11.8457801,0,0,8717.090486,87.13522545,0,0,0,0,0,0,10004.09472,100,0,0,0,0,0.21,13.65,65,43.355,0.667,15
134169,E1278N4782,135,30,10,50,35,15,30,20,50,272,15,0,0,2677.355229,26.76259554,0,0,0,0,10004.09405,100,0,0,9072.031078,90.68318461,4142.213617,41.40518467,8920.457644,89.16807057,0,0,0,0,0,0,10004.09405,100,0,0,0,0,0.3,40.5,135,90.045,0.667,11
134168,E1277N4782,95,15,10,30,30,10,50,20,40,322,10,0,0,3076.918862,30.75659877,0,0,0,0,10004.09338,100,0,0,10004.09338,100,9996.335956,99.92245746,10004.09338,100,3561.455436,35.59998192,0,0,0,0,10004.09338,100,0,0,0,0,0.38,36.1,95,74.575,0.785,11
134167,E1276N4782,55,15,-99997,20,10,10,40,10,50,343,-99997,0,0,8311.046027,83.07645946,0,0,0,0,10004.09271,100,0,0,10004.09271,100,10004.09271,100,10004.09271,100,3907.636001,39.06037372,0,0,0,0,10004.09271,100,0,0,0,0,0.41,22.55,55,43.835,0.797,18
134166,E1275N4782,130,20,15,35,40,25,40,20,40,344,15,0,0,10004.09204,100,0,0,0,0,10004.09204,100,0,0,10004.09204,100,10004.09204,100,10004.09204,100,1448.087222,14.47494901,0,0,0,0,10004.09204,100,0,0,0,0,0.41,53.3,130,92.95,0.715,19
134165,E1274N4782,105,25,10,30,25,15,50,20,40,347,10,0,0,10004.09136,100,0,0,0,0,10004.09136,100,0,0,10004.09136,100,10004.09136,100,10004.09136,100,9.735657356,0.097316758,0,0,0,0,10004.09136,100,0,0,0,0,0.4,42,105,70.035,0.667,14
134164,E1273N4782,25,-99997,-99997,10,5,-99997,50,-99997,40,379,-99997,0,0,10004.09069,100,0,0,0,0,10004.09069,100,0,0,10004.09069,100,10004.09069,100,10004.09069,100,0,0,0,0,0,0,10004.09069,100,0,0,0,0,0.4,10,25,16.675,0.667,8
134163,E1271N4782,105,15,10,30,25,20,40,10,50,338,10,0,0,10004.08932,100,0,0,0,0,10004.08932,100,0,0,10004.08932,100,10004.08932,100,10004.08932,100,0,0,0,0,0,0,10004.08932,100,0,0,0,0,0.4,42,105,70.035,0.667,19
134162,E1270N4782,130,15,15,25,45,25,40,10,40,315,15,0,0,10004.08864,100,0,0,0,0,10004.08864,100,0,0,10004.08864,100,10004.08864,100,10004.08864,100,0,0,0,0,0,0,10004.08864,100,0,0,0,0,0.4,52,130,86.71,0.667,19
134161,E1269N4782,75,15,10,20,20,15,20,10,70,282,10,0,0,10004.08795,100,0,0,0,0,10004.08795,100,0,0,10004.08795,100,10004.08795,100,10004.08795,100,0,0,0,0,0,0,10004.08795,100,0,0,0,0,0.4,30,75,50.025,0.667,20
134160,E1268N4782,50,15,-99997,10,10,15,40,20,50,329,-99997,432.8005043,4.326236798,10004.08726,100,0,0,0,0,10004.08726,100,0,0,10004.08726,100,10004.08726,100,10004.08726,100,0,0,0,0,0,0,10004.08726,100,0,0,0,0,0.4,20,50,33.35,0.667,30
134159,E1267N4782,110,15,5,40,20,30,50,10,50,279,25,9245.2853,92.41508695,10004.08657,100,0,0,0,0,10004.08657,100,0,0,10004.08657,100,10004.08657,100,10004.08657,100,0,0,0,0,0,0,10004.08657,100,0,0,0,0,0.46,50.6,110,73.37,0.667,27
134158,E1266N4782,70,15,-99997,20,15,20,50,20,40,327,15,10004.08587,100,10004.08587,100,0,0,0,0,10004.08587,100,0,0,10004.08587,100,10004.08587,100,10004.08587,100,0,0,0,0,0,0,10004.08587,100,0,0,0,0,0.47,32.9,70,46.69,0.667,29
134157,E1265N4782,100,20,15,35,20,15,30,10,60,251,5,10004.08518,100,10004.08518,100,0,0,0,0,10004.08518,100,0,0,10004.08518,100,10004.08518,100,10004.08518,100,0,0,0,0,0,0,10004.08518,100,0,0,0,0,0.47,47,100,66.7,0.667,15
134156,E1264N4782,120,15,25,35,40,10,30,10,70,214,20,10004.08448,100,10004.08448,100,0,0,0,0,10004.08448,100,0,0,10004.08448,100,10004.08448,100,10004.08448,100,0,0,0,0,0,0,10004.08448,100,0,0,0,0,0.47,56.4,120,80.04,0.667,8
134155,E1263N4782,15,5,-99997,5,-99997,-99997,-99997,-99997,80,309,-99997,10004.08377,100,10004.08377,100,0,0,0,0,10004.08377,100,0,0,10004.08377,100,10004.08377,100,10004.08377,100,0,0,0,0,0,0,10004.08377,100,0,0,0,0,0.47,7.05,15,10.005,0.667,13
134154,E1249N4782,55,-99997,20,35,-99997,-99997,50,20,30,-99997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004.07368,100,0,0,0,0,0,0,10004.07368,100,0,0,0,0,0.13,7.15,55,18.315,0.333,4
134617,E1264N4780,35,5,-99997,10,10,10,40,-99997,50,217,10,1214.237575,12.13741737,10004.08521,100,0,0,0,0,10004.08521,100,0,0,10004.08521,100,10004.08521,100,10004.08521,100,0,0,0,0,0,0,10004.08521,100,0,0,0,0,0.41,14.35,35,23.345,0.667,29
134618,E1265N4780,115,20,15,25,35,20,20,10,70,205,20,2568.463708,25.67414686,10004.08591,100,0,0,0,0,10004.08591,100,0,0,10004.08591,100,10004.08591,100,10004.08591,100,0,0,0,0,0,0,10004.08591,100,0,0,0,0,0.42,48.3,115,76.705,0.667,17
134619,E1266N4780,75,10,10,15,20,20,30,10,50,273,15,1277.62058,12.7709868,10004.0866,100,0,0,0,0,10004.0866,100,0,0,10004.0866,100,10004.0866,100,10004.0866,100,0,0,0,0,0,0,10004.0866,100,0,0,0,0,0.41,30.75,75,50.025,0.667,27
134620,E1267N4780,75,5,10,20,30,15,40,20,40,362,10,0,0,10004.0873,100,0,0,0,0,10004.0873,100,0,0,10004.0873,100,10004.0873,100,10004.0873,100,0,0,0,0,0,0,10004.0873,100,0,0,0,0,0.4,30,75,50.025,0.667,20
134621,E1268N4780,120,25,15,25,30,30,40,10,50,374,5,0,0,10004.08799,100,0,0,0,0,10004.08799,100,0,0,10004.08799,100,10004.08799,100,10004.08799,100,0,0,0,0,0,0,10004.08799,100,0,0,0,0,0.4,48,120,80.04,0.667,25
134622,E1269N4780,110,15,20,25,30,20,40,10,50,373,5,0,0,10004.08868,100,0,0,0,0,10004.08868,100,0,0,10004.08868,100,10004.08868,100,10004.08868,100,0,0,0,0,0,0,10004.08868,100,0,0,0,0,0.4,44,110,73.37,0.667,18
134623,E1270N4780,125,20,15,35,35,15,40,10,40,314,15,0,0,10004.08937,100,0,0,0,0,10004.08937,100,0,0,10004.08937,100,10004.08937,100,10004.08937,100,0,0,0,0,0,0,10004.08937,100,0,0,0,0,0.4,50,125,83.375,0.667,12
134624,E1271N4780,70,15,10,20,15,10,50,10,40,318,5,0,0,10004.09006,100,0,0,0,0,10004.09006,100,0,0,10004.09006,100,10004.09006,100,10004.09006,100,0,0,0,0,0,0,10004.09006,100,0,0,0,0,0.4,28,70,46.69,0.667,14
134827,E1254N4779,25,-99997,-99997,5,15,-99997,30,-99997,60,-99997,-99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004.07843,100,0,0,0,0,0.07,1.75,25,8.325,0.333,8
134828,E1265N4779,55,10,5,15,10,15,50,-99997,40,270,10,0,0,10004.08627,100,0,0,0,0,10004.08627,100,0,0,10004.08627,100,10004.08627,100,10004.08627,100,0,0,0,0,0,0,10004.08627,100,0,0,0,0,0.4,22,55,36.685,0.667,27
134829,E1266N4779,10,-99997,-99997,-99997,-99997,5,60,-99997,-99997,246,-99997,0,0,10004.08697,100,0,0,0,0,10004.08697,100,0,0,10004.08697,100,10004.08697,100,10004.08697,100,0,0,0,0,0,0,10004.08697,100,0,0,0,0,0.4,4,10,6.67,0.667,50
134830,E1267N4779,25,10,-99997,5,5,-99997,50,20,30,363,-99997,0,0,10004.08766,100,0,0,0,0,10004.08766,100,0,0,10004.08766,100,10004.08766,100,10004.08766,100,0,0,0,0,0,0,10004.08766,100,0,0,0,0,0.4,10,25,16.675,0.667,8
134831,E1268N4779,25,5,-99997,5,-99997,10,70,-99997,-99997,386,-99997,0,0,9524.027145,95.20134976,0,0,0,0,10004.08835,100,0,0,10004.08835,100,10004.08835,100,10004.08835,100,0,0,0,0,0,0,10004.08835,100,0,0,0,0,0.4,10,25,16.675,0.667,40
133877,E1264N4783,380,50,55,145,95,30,20,20,60,216,65,10004.0841,100,10004.0841,100,0,0,0,0,10004.0841,100,0,0,10004.0841,100,10004.0841,100,10004.0841,100,0,0,0,0,0,0,10004.0841,100,0,0,0,0,0.47,178.6,380,253.46,0.667,8
133612,E1264N4784,110,10,15,20,35,30,40,20,40,282,15,10004.08373,100,10004.08373,100,0,0,0,0,10004.08373,100,0,0,10004.08373,100,10004.08373,100,10004.08373,100,4323.771957,43.22006965,0,0,0,0,10004.08373,100,0,0,0,0,0.5,55,110,89.21,0.811,27
133878,E1265N4783,30,5,5,5,10,-99997,-99997,-99997,-99997,266,5,10004.0848,100,10004.0848,100,0,0,0,0,10004.0848,100,0,0,10004.0848,100,10004.0848,100,10004.0848,100,0,0,0,0,0,0,10004.0848,100,0,0,0,0,0.47,14.1,30,20.01,0.667,7
133613,E1265N4784,100,10,15,20,30,20,20,10,70,329,5,10004.08443,100,10004.08443,100,0,0,0,0,10004.08443,100,0,0,10004.08443,100,10004.08443,100,10004.08443,100,6608.120754,66.05422813,0,0,0,0,10004.08443,100,0,0,0,0,0.51,51,100,88.7,0.887,20
133879,E1266N4783,110,25,15,35,25,15,20,-99997,80,227,25,10004.0855,100,10004.0855,100,0,0,0,0,10004.0855,100,0,0,10004.0855,100,10004.0855,100,10004.0855,100,101.7170865,1.01675547,0,0,0,0,10004.0855,100,0,0,0,0,0.47,51.7,110,73.7,0.67,14
133614,E1266N4784,195,30,30,50,60,25,10,10,70,241,35,10004.08513,100,10004.08513,100,0,0,0,0,10004.08513,100,0,0,10004.08513,100,10004.08513,100,10004.08513,100,9135.270264,91.31539911,0,0,0,0,10004.08513,100,0,0,0,0,0.53,103.35,195,189.345,0.971,13
133880,E1267N4783,70,5,10,20,20,10,30,-99997,70,210,10,10004.0862,100,10004.0862,100,0,0,0,0,10004.0862,100,0,0,10004.0862,100,10004.0862,100,10004.0862,100,2196.18341,21.95286373,0,0,0,0,10004.0862,100,0,0,0,0,0.48,33.6,70,51.8,0.74,14
133615,E1267N4784,225,50,25,70,60,20,20,10,80,220,50,10004.08583,100,10004.08583,100,0,0,0,0,10004.08583,100,0,0,10004.08583,100,10004.08583,100,10004.08583,100,10004.08583,100,0,0,0,0,10004.08583,100,0,0,0,0,0.53,119.25,225,225,1,9
133881,E1268N4783,85,10,5,20,30,10,40,-99997,60,204,20,4286.015891,42.84264959,10004.08689,100,0,0,0,0,10004.08689,100,0,0,10004.08689,100,10004.08689,100,10004.08689,100,713.1950581,7.129037022,0,0,0,0,10004.08689,100,0,0,0,0,0.43,36.55,85,58.65,0.69,12
133616,E1268N4784,75,15,-99997,25,20,10,20,10,70,201,15,7977.441987,79.74183322,10004.08652,100,0,0,0,0,10004.08652,100,0,0,10004.08652,100,10004.08652,100,10004.08652,100,9583.96228,95.80047376,0,0,0,0,10004.08652,100,0,0,0,0,0.52,39,75,73.95,0.986,13
133882,E1269N4783,30,-99997,-99997,5,5,15,30,-99997,70,245,5,0,0,10004.08758,100,0,0,0,0,10004.08758,100,0,0,10004.08758,100,10004.08758,100,10004.08758,100,469.2715678,4.690798276,0,0,0,0,10004.08758,100,0,0,0,0,0.4,12,30,20.46,0.682,50
133883,E1270N4783,95,15,5,25,30,15,30,20,50,320,15,0,0,10004.08827,100,0,0,0,0,10004.08827,100,0,0,10004.08827,100,10004.08827,100,10004.08827,100,4917.944113,49.15934347,0,0,0,0,10004.08827,100,0,0,0,0,0.43,40.85,95,78.945,0.831,16
