fid,crs28992re,avg_woz,1COR_DEN_INDEX_WALK
"112227",E1212N4870,"458","0.73"
"112228",E1213N4870,"851","0.74"
"112229",E1214N4870,"770","0.78"
"112230",E1215N4870,"509","0.80"
"112231",E1216N4870,"515","0.76"
"112232",E1217N4870,"536","0.73"
"112233",E1218N4870,"401","0.73"
"112234",E1219N4870,"419","0.73"
"112235",E1220N4870,"436","0.73"
"112236",E1221N4870,"489","0.73"
"112237",E1222N4870,"706","0.73"
"112238",E1223N4870,"622","0.73"
"112239",E1224N4870,"354","0.73"
"112240",E1225N4870,"429","0.73"
"112241",E1226N4870,"416","0.75"
"112242",E1227N4870,"525","0.78"
"112244",E1229N4870,"373","0.66"
"112245",E1230N4870,"506","0.62"
"112246",E1231N4870,"355","0.59"
"112247",E1232N4870,"371","0.61"
"112248",E1233N4870,"367","0.62"
"112249",E1234N4870,"349","0.63"
"112250",E1237N4870,"412","0.74"
"112251",E1238N4870,"338","0.73"
"112252",E1239N4870,"419","0.73"
"112253",E1241N4870,"462","0.67"
"112254",E1242N4870,"418","0.67"
"112255",E1243N4870,"415","0.66"
"112256",E1244N4870,"485","0.61"
"112257",E1245N4870,"486","0.60"
"112258",E1246N4870,"871","0.61"
"112259",E1247N4870,"869","0.64"
"114316",E1246N4863,"428","0.76"
"114315",E1245N4863,"336","0.80"
"114314",E1244N4863,"511","0.83"
"114313",E1243N4863,"356","0.86"
"114312",E1242N4863,"318","0.87"
"114311",E1241N4863,"383","0.87"
"114310",E1240N4863,"377","0.87"
"114309",E1239N4863,"412","0.88"
"114308",E1238N4863,"399","0.91"
"114307",E1237N4863,"397","0.89"
"114306",E1236N4863,"348","0.87"
"114305",E1235N4863,"406","0.90"
"114304",E1234N4863,"450","0.93"
"114303",E1233N4863,"446","0.93"
"114302",E1232N4863,"506","0.93"
"114301",E1231N4863,"662","0.96"
"114300",E1230N4863,"633","0.94"
"114299",E1229N4863,"508","0.89"
"114298",E1228N4863,"543","0.89"
"114297",E1227N4863,"251","0.92"
"114296",E1225N4863,"518","0.84"
"114295",E1224N4863,"607","0.87"
"114294",E1223N4863,"564","0.87"
"114293",E1222N4863,"497","0.87"
"114292",E1221N4863,"456","0.87"
"114291",E1220N4863,"669","0.87"
"114290",E1219N4863,"1493","0.86"
"114289",E1218N4863,"1125","0.87"
"114288",E1217N4863,"1279","0.88"
"114287",E1216N4863,"763","0.91"
"114286",E1215N4863,"1034","0.87"
"114285",E1214N4863,"916","0.90"
"114284",E1213N4863,"832","0.91"
"114283",E1212N4863,"1005","0.91"
"114282",E1211N4863,"2481","0.91"
"114281",E1210N4863,"989","0.93"
"114280",E1209N4863,"686","0.88"
"114279",E1208N4863,"631","0.87"
"114278",E1207N4863,"409","0.87"
"114277",E1206N4863,"639","0.91"
"114276",E1205N4863,"353","0.92"
"114275",E1204N4863,"449","0.87"
"114274",E1203N4863,"577","0.88"
"114317",E1247N4863,"354","0.73"
"114318",E1248N4863,"335","0.69"
"114319",E1249N4863,"330","0.60"
"113955",E1214N4864,"1391","0.87"
"113956",E1215N4864,"1015","0.87"
"113957",E1216N4864,"950","0.85"
"113958",E1217N4864,"1501","0.86"
"113959",E1218N4864,"1162","0.83"
"113961",E1220N4864,"999","0.87"
"113962",E1221N4864,"518","0.87"
"113963",E1222N4864,"427","0.87"
"113964",E1223N4864,"573","0.87"
"113965",E1224N4864,"444","0.87"
"113967",E1226N4864,"662","0.87"
"113969",E1229N4864,"1130","0.83"
"113970",E1232N4864,"449","0.93"
"113971",E1233N4864,"421","0.93"
"113972",E1234N4864,"513","0.93"
"113973",E1235N4864,"387","0.88"
"113974",E1236N4864,"403","0.88"
"113975",E1237N4864,"258","0.93"
"113976",E1238N4864,"443","0.93"
"113977",E1239N4864,"550","0.93"
"113978",E1240N4864,"403","0.88"
"113979",E1241N4864,"393","0.87"
"113980",E1242N4864,"282","0.86"
"113981",E1243N4864,"329","0.81"
"113982",E1244N4864,"323","0.78"
"113983",E1245N4864,"342","0.74"
"113984",E1246N4864,"394","0.73"
"113985",E1247N4864,"355","0.73"
"113986",E1248N4864,"359","0.70"
"113987",E1249N4864,"360","0.63"
"113954",E1211N4864,"755","0.87"
"113953",E1210N4864,"1017","0.92"
"113952",E1209N4864,"715","0.92"
"113951",E1208N4864,"770","0.87"
"113950",E1207N4864,"701","0.86"
"113949",E1206N4864,"401","0.89"
"113948",E1205N4864,"397","0.87"
"113947",E1204N4864,"613","0.87"
"113946",E1203N4864,"611","0.91"
"112801",E1214N4868,"387","0.75"
"112802",E1215N4868,"517","0.74"
"112803",E1216N4868,"662","0.79"
"112804",E1217N4868,"509","0.76"
"112805",E1219N4868,"495","0.79"
"112806",E1220N4868,"475","0.80"
"112807",E1221N4868,"544","0.80"
"112808",E1222N4868,"506","0.82"
"112809",E1223N4868,"653","0.86"
"112810",E1224N4868,"821","0.87"
"112811",E1225N4868,"630","0.87"
"112812",E1226N4868,"695","0.87"
"112813",E1227N4868,"621","0.87"
"112814",E1228N4868,"468","0.80"
"112815",E1229N4868,"485","0.78"
"112816",E1230N4868,"427","0.75"
"112817",E1232N4868,"366","0.72"
"112818",E1233N4868,"397","0.72"
"112819",E1234N4868,"401","0.73"
"112820",E1235N4868,"366","0.73"
"112821",E1236N4868,"423","0.80"
"112822",E1237N4868,"329","0.80"
"112823",E1238N4868,"590","0.79"
"112824",E1239N4868,"737","0.74"
"112825",E1240N4868,"570","0.72"
"112827",E1243N4868,"380","0.70"
"112828",E1245N4868,"354","0.72"
"112829",E1246N4868,"371","0.67"
"112830",E1247N4868,"375","0.67"
"112831",E1248N4868,"377","0.67"
"112832",E1249N4868,"321","0.64"
"112834",E1252N4868,"437","0.52"
"112835",E1253N4868,"538","0.40"
"112836",E1254N4868,"517","0.27"
"106763",E1218N4888,"723","0.55"
"107030",E1218N4887,"932","0.59"
"106764",E1219N4888,"488","0.44"
"107031",E1219N4887,"591","0.57"
"106765",E1220N4888,"226","0.42"
"106766",E1223N4888,"282","0.60"
"107032",E1223N4887,"289","0.59"
"106767",E1224N4888,"297","0.66"
"107033",E1224N4887,"308","0.63"
"106768",E1225N4888,"290","0.73"
"107034",E1227N4887,"307","0.75"
"106769",E1228N4888,"325","0.84"
"107035",E1228N4887,"285","0.80"
"106770",E1229N4888,"345","0.85"
"107036",E1229N4887,"323","0.80"
"106771",E1230N4888,"345","0.84"
"107037",E1230N4887,"327","0.78"
"106772",E1231N4888,"343","0.83"
"107038",E1231N4887,"305","0.76"
"106773",E1232N4888,"310","0.75"
"106774",E1233N4888,"315","0.73"
"106775",E1234N4888,"354","0.68"
"106776",E1236N4888,"337","0.74"
"106777",E1237N4888,"325","0.67"
"107039",E1232N4887,"370","0.69"
"107040",E1233N4887,"381","0.67"
"113082",E1220N4867,"442","0.81"
"113084",E1222N4867,"545","0.87"
"113085",E1223N4867,"1185","0.87"
"113086",E1224N4867,"842","0.87"
"113087",E1225N4867,"387","0.87"
"113088",E1226N4867,"777","0.87"
"113089",E1227N4867,"457","0.87"
"113090",E1229N4867,"436","0.77"
"113091",E1230N4867,"370","0.79"
"113093",E1232N4867,"431","0.80"
"113094",E1233N4867,"610","0.78"
"113096",E1235N4867,"436","0.75"
"113097",E1236N4867,"486","0.81"
"113098",E1237N4867,"674","0.81"
"113099",E1238N4867,"687","0.82"
"113100",E1239N4867,"622","0.79"
"113103",E1245N4867,"334","0.73"
"113104",E1246N4867,"324","0.71"
"113105",E1247N4867,"353","0.67"
"113106",E1248N4867,"325","0.67"
"113109",E1254N4867,"124","0.37"
"113375",E1224N4866,"670","0.84"
"113376",E1225N4866,"1015","0.82"
"113377",E1226N4866,"528","0.81"
"113379",E1232N4866,"1058","0.84"
"113380",E1233N4866,"716","0.87"
"113381",E1234N4866,"568","0.85"
"113382",E1235N4866,"532","0.84"
"111966",E1229N4871,"341","0.59"
"111967",E1230N4871,"411","0.57"
"111968",E1231N4871,"337","0.57"
"111969",E1232N4871,"349","0.54"
"111970",E1233N4871,"448","0.56"
"111971",E1234N4871,"833","0.59"
"111973",E1238N4871,"486","0.73"
"111974",E1239N4871,"329","0.73"
"111976",E1241N4871,"556","0.67"
"111977",E1242N4871,"488","0.66"
"111978",E1243N4871,"466","0.61"
"111979",E1244N4871,"392","0.60"
"111980",E1245N4871,"494","0.60"
"111981",E1246N4871,"504","0.60"
"111982",E1247N4871,"506","0.60"
"111983",E1248N4871,"653","0.60"
"111984",E1249N4871,"539","0.59"
"111985",E1250N4871,"594","0.52"
"111986",E1251N4871,"704","0.47"
"111987",E1252N4871,"763","0.43"
"111702",E1230N4872,"447","0.55"
"111703",E1231N4872,"403","0.55"
"111704",E1232N4872,"427","0.54"
"111705",E1233N4872,"445","0.52"
"111706",E1234N4872,"385","0.53"
"111707",E1235N4872,"454","0.54"
"111708",E1239N4872,"375","0.72"
"111710",E1244N4872,"642","0.60"
"111711",E1245N4872,"841","0.60"
"111713",E1247N4872,"743","0.60"
"111714",E1248N4872,"791","0.58"
"111715",E1249N4872,"608","0.51"
"111716",E1250N4872,"853","0.47"
"111717",E1251N4872,"932","0.47"
"111718",E1252N4872,"801","0.41"
"111719",E1253N4872,"889","0.16"
"111429",E1231N4873,"430","0.53"
"111430",E1232N4873,"410","0.53"
"111431",E1233N4873,"443","0.50"
"111432",E1234N4873,"329","0.47"
"111433",E1235N4873,"434","0.47"
"111434",E1236N4873,"359","0.52"
"111437",E1242N4873,"500","0.60"
"111438",E1243N4873,"670","0.60"
"111439",E1244N4873,"570","0.60"
"111440",E1245N4873,"576","0.60"
"111441",E1246N4873,"460","0.60"
"111442",E1247N4873,"652","0.57"
"111443",E1248N4873,"737","0.50"
"111444",E1249N4873,"772","0.47"
"111445",E1250N4873,"533","0.47"
"115245",E1237N4860,"412","0.93"
"114924",E1237N4861,"353","0.86"
"115543",E1237N4859,"449","0.93"
"115246",E1238N4860,"512","0.93"
"114925",E1238N4861,"338","0.90"
"115544",E1238N4859,"410","0.93"
"114926",E1239N4861,"364","0.87"
"115247",E1240N4860,"472","0.87"
"114927",E1240N4861,"401","0.87"
"115545",E1240N4859,"407","0.92"
"115248",E1241N4860,"417","0.87"
"114928",E1241N4861,"400","0.87"
"115546",E1241N4859,"331","0.87"
"115249",E1242N4860,"409","0.87"
"114929",E1242N4861,"387","0.87"
"115547",E1242N4859,"373","0.87"
"114930",E1243N4861,"364","0.87"
"115250",E1243N4860,"358","0.87"
"115548",E1243N4859,"331","0.87"
"114931",E1244N4861,"364","0.87"
"115251",E1244N4860,"348","0.87"
"115549",E1244N4859,"342","0.87"
"114932",E1245N4861,"335","0.87"
"115252",E1245N4860,"346","0.87"
"115550",E1245N4859,"337","0.88"
"114933",E1246N4861,"468","0.83"
"115253",E1246N4860,"369","0.84"
"114934",E1247N4861,"355","0.74"
"115254",E1247N4860,"380","0.78"
"114935",E1248N4861,"385","0.71"
"115255",E1248N4860,"377","0.73"
"114936",E1249N4861,"500","0.64"
"115256",E1249N4860,"394","0.64"
"115551",E1246N4859,"379","0.88"
"115552",E1247N4859,"376","0.85"
"115553",E1248N4859,"424","0.73"
"115554",E1249N4859,"429","0.66"
"114907",E1215N4861,"956","0.93"
"115227",E1215N4860,"817","0.98"
"114908",E1216N4861,"986","0.99"
"115228",E1216N4860,"677","1.00"
"114909",E1217N4861,"644","1.00"
"115229",E1217N4860,"603","1.00"
"114910",E1218N4861,"895","0.96"
"115230",E1218N4860,"678","1.00"
"115231",E1219N4860,"712","0.94"
"115232",E1220N4860,"1657","0.93"
"115233",E1221N4860,"748","0.93"
"115234",E1222N4860,"387","0.91"
"115235",E1223N4860,"874","0.87"
"115236",E1224N4860,"706","0.87"
"115237",E1225N4860,"650","0.89"
"115238",E1226N4860,"387","0.90"
"115239",E1227N4860,"459","0.87"
"115240",E1228N4860,"357","0.92"
"115241",E1229N4860,"256","0.99"
"114906",E1214N4861,"979","0.89"
"114905",E1213N4861,"1527","0.89"
"114904",E1212N4861,"839","0.93"
"114903",E1211N4861,"866","0.94"
"114902",E1210N4861,"551","0.93"
"114901",E1209N4861,"617","0.93"
"114900",E1208N4861,"536","0.93"
"114899",E1207N4861,"812","0.93"
"114898",E1206N4861,"537","0.93"
"114897",E1205N4861,"1165","0.93"
"114896",E1204N4861,"1209","0.93"
"114895",E1203N4861,"1076","0.93"
"114894",E1202N4861,"1333","0.93"
"114893",E1201N4861,"762","0.93"
"105321",E1251N4894,"334","0.40"
"105315",E1245N4894,"304","0.66"
"105316",E1246N4894,"350","0.66"
"105317",E1247N4894,"305","0.60"
"105318",E1248N4894,"362","0.54"
"105319",E1249N4894,"319","0.47"
"105320",E1250N4894,"360","0.41"
"105322",E1252N4894,"252","0.40"
"105323",E1253N4894,"246","0.36"
"105324",E1254N4894,"245","0.33"
"105325",E1255N4894,"259","0.33"
"105326",E1256N4894,"272","0.33"
"105122",E1245N4895,"318","0.72"
"105123",E1246N4895,"283","0.71"
"105124",E1247N4895,"336","0.63"
"105125",E1248N4895,"379","0.61"
"105126",E1249N4895,"338","0.60"
"105127",E1250N4895,"247","0.53"
"105128",E1251N4895,"239","0.44"
"105327",E1257N4894,"244","0.33"
"105328",E1258N4894,"467","0.33"
"105329",E1259N4894,"415","0.33"
"105330",E1260N4894,"231","0.29"
"105331",E1261N4894,"240","0.27"
"105314",E1244N4894,"342","0.61"
"105313",E1243N4894,"868","0.62"
"105312",E1242N4894,"830","0.64"
"105118",E1241N4895,"581","0.72"
"105311",E1241N4894,"634","0.73"
"105117",E1240N4895,"327","0.67"
"105310",E1240N4894,"388","0.69"
"105116",E1239N4895,"316","0.73"
"105309",E1239N4894,"388","0.73"
"115556",E1270N4859,"790","0.27"
"115259",E1270N4860,"726","0.27"
"114940",E1270N4861,"635","0.27"
"115557",E1271N4859,"698","0.27"
"115260",E1271N4860,"770","0.27"
"114630",E1271N4862,"414","0.27"
"115859",E1271N4858,"791","0.27"
"115558",E1272N4859,"784","0.27"
"115261",E1272N4860,"669","0.27"
"114942",E1272N4861,"496","0.27"
"114631",E1272N4862,"411","0.27"
"115860",E1272N4858,"727","0.27"
"116156",E1272N4857,"661","0.27"
"115559",E1273N4859,"602","0.27"
"115262",E1273N4860,"375","0.27"
"114943",E1273N4861,"414","0.27"
"114632",E1273N4862,"498","0.22"
"115861",E1273N4858,"754","0.27"
"116157",E1273N4857,"888","0.27"
"115560",E1274N4859,"368","0.29"
"114944",E1274N4861,"349","0.27"
"114633",E1274N4862,"271","0.22"
"115862",E1274N4858,"593","0.29"
"115863",E1275N4858,"387","0.33"
"116778",E1283N4855,"383","0.48"
"116776",E1281N4855,"522","0.43"
"116775",E1280N4855,"582","0.39"
"116774",E1279N4855,"865","0.33"
"116773",E1278N4855,"601","0.33"
"116772",E1277N4855,"693","0.33"
"116460",E1282N4856,"458","0.46"
"116461",E1283N4856,"443","0.47"
"116459",E1281N4856,"538","0.41"
"116458",E1280N4856,"416","0.35"
"116457",E1279N4856,"587","0.33"
"116456",E1278N4856,"733","0.33"
"116162",E1282N4857,"221","0.35"
"116163",E1283N4857,"522","0.41"
"116161",E1281N4857,"435","0.33"
"116160",E1280N4857,"414","0.33"
"116159",E1279N4857,"474","0.33"
"116158",E1278N4857,"331","0.33"
"115868",E1282N4858,"406","0.30"
"115869",E1283N4858,"825","0.36"
"115867",E1281N4858,"358","0.33"
"115866",E1280N4858,"479","0.33"
"115865",E1279N4858,"415","0.33"
"115864",E1278N4858,"252","0.33"
"115564",E1281N4859,"568","0.29"
"115563",E1280N4859,"477","0.33"
"115562",E1279N4859,"379","0.33"
"116777",E1282N4855,"522","0.47"
"114946",E1278N4861,"748","0.27"
"114638",E1279N4862,"871","0.19"
"114637",E1278N4862,"411","0.26"
"114636",E1277N4862,"513","0.27"
"114634",E1275N4862,"120","0.22"
"114324",E1279N4863,"845","0.14"
"114323",E1278N4863,"532","0.19"
"114322",E1277N4863,"479","0.24"
"114321",E1276N4863,"392","0.20"
"113991",E1277N4864,"783","0.10"
"113990",E1276N4864,"561","0.13"
"113989",E1275N4864,"596","0.10"
"106017",E1251N4891,"317","0.33"
"105540",E1251N4893,"352","0.39"
"105770",E1251N4892,"287","0.33"
"106018",E1252N4891,"290","0.33"
"105541",E1252N4893,"344","0.35"
"105771",E1252N4892,"271","0.33"
"105542",E1253N4893,"294","0.33"
"105772",E1253N4892,"181","0.33"
"106019",E1255N4891,"798","0.33"
"105544",E1255N4893,"321","0.33"
"105774",E1255N4892,"652","0.33"
"106020",E1256N4891,"350","0.33"
"105545",E1256N4893,"223","0.33"
"105775",E1256N4892,"239","0.33"
"106021",E1257N4891,"531","0.33"
"105546",E1257N4893,"251","0.33"
"105776",E1257N4892,"217","0.33"
"106022",E1258N4891,"522","0.33"
"105547",E1258N4893,"411","0.33"
"105777",E1258N4892,"255","0.33"
"106023",E1259N4891,"855","0.30"
"105778",E1259N4892,"369","0.32"
"105548",E1259N4893,"280","0.33"
"106024",E1260N4891,"559","0.27"
"105779",E1260N4892,"597","0.27"
"105549",E1260N4893,"235","0.28"
"106025",E1261N4891,"515","0.27"
"105780",E1261N4892,"278","0.27"
"105550",E1261N4893,"165","0.27"
"105781",E1262N4892,"507","0.27"
"105531",E1242N4893,"822","0.55"
"105532",E1243N4893,"710","0.52"
"105533",E1244N4893,"1002","0.49"
"105764",E1245N4892,"640","0.43"
"105534",E1245N4893,"951","0.51"
"105535",E1246N4893,"517","0.51"
"105766",E1247N4892,"667","0.42"
"105536",E1247N4893,"382","0.44"
"105767",E1248N4892,"300","0.40"
"106015",E1249N4891,"339","0.33"
"105538",E1249N4893,"274","0.40"
"105768",E1249N4892,"301","0.39"
"106016",E1250N4891,"324","0.33"
"105539",E1250N4893,"328","0.40"
"105769",E1250N4892,"289","0.36"
"105530",E1241N4893,"619","0.67"
"105529",E1240N4893,"473","0.66"
"105528",E1239N4893,"730","0.67"
"105752",E1224N4892,"215","0.78"
"105753",E1225N4892,"231","0.80"
"105754",E1226N4892,"258","0.80"
"105755",E1227N4892,"248","0.80"
"105518",E1224N4893,"264","0.77"
"105519",E1225N4893,"250","0.80"
"105520",E1226N4893,"284","0.80"
"105521",E1227N4893,"314","0.80"
"105522",E1228N4893,"394","0.80"
"105523",E1229N4893,"325","0.80"
"105300",E1224N4894,"320","0.76"
"105301",E1225N4894,"315","0.80"
"105302",E1227N4894,"330","0.80"
"105303",E1228N4894,"349","0.80"
"105304",E1229N4894,"335","0.80"
"105107",E1227N4895,"364","0.80"
"105108",E1228N4895,"337","0.80"
"105109",E1229N4895,"333","0.80"
"105756",E1228N4892,"271","0.80"
"105757",E1233N4892,"297","0.80"
"105758",E1234N4892,"323","0.80"
"105759",E1235N4892,"306","0.80"
"106009",E1232N4891,"286","0.82"
"106010",E1233N4891,"282","0.80"
"106011",E1234N4891,"308","0.80"
"106012",E1235N4891,"292","0.80"
"106262",E1230N4890,"389","0.87"
"106263",E1231N4890,"343","0.87"
"106264",E1232N4890,"278","0.82"
"106265",E1233N4890,"391","0.80"
"106266",E1234N4890,"282","0.80"
"106268",E1236N4890,"326","0.70"
"106269",E1237N4890,"335","0.60"
"106004",E1225N4891,"249","0.80"
"106005",E1226N4891,"228","0.80"
"106006",E1227N4891,"250","0.80"
"106007",E1228N4891,"258","0.80"
"106008",E1229N4891,"332","0.81"
"106257",E1224N4890,"259","0.71"
"106258",E1225N4890,"229","0.78"
"106259",E1226N4890,"237","0.80"
"106260",E1227N4890,"367","0.80"
"106261",E1228N4890,"351","0.80"
"113658",E1232N4865,"978","0.89"
"113659",E1233N4865,"770","0.93"
"113660",E1234N4865,"470","0.93"
"113661",E1235N4865,"530","0.87"
"113662",E1236N4865,"450","0.91"
"113663",E1237N4865,"400","0.93"
"113664",E1238N4865,"406","0.93"
"113665",E1239N4865,"539","0.93"
"113666",E1240N4865,"546","0.93"
"113667",E1241N4865,"538","0.85"
"113668",E1242N4865,"391","0.78"
"113669",E1243N4865,"350","0.75"
"113670",E1244N4865,"501","0.73"
"113671",E1245N4865,"346","0.73"
"113672",E1246N4865,"367","0.73"
"113673",E1247N4865,"394","0.73"
"113674",E1248N4865,"416","0.67"
"113675",E1249N4865,"416","0.67"
"113676",E1250N4865,"546","0.63"
"113677",E1251N4865,"529","0.60"
"113678",E1252N4865,"554","0.54"
"113679",E1253N4865,"609","0.47"
"113680",E1254N4865,"546","0.46"
"106014",E1248N4891,"650","0.34"
"106272",E1249N4890,"481","0.33"
"106779",E1250N4888,"647","0.29"
"106521",E1250N4889,"414","0.33"
"106273",E1250N4890,"344","0.33"
"106780",E1251N4888,"657","0.32"
"106522",E1251N4889,"402","0.33"
"106274",E1251N4890,"343","0.33"
"106523",E1252N4889,"590","0.33"
"106275",E1252N4890,"349","0.33"
"106782",E1255N4888,"663","0.33"
"106276",E1255N4890,"817","0.33"
"106783",E1256N4888,"602","0.33"
"106525",E1256N4889,"801","0.33"
"106277",E1256N4890,"702","0.33"
"107042",E1257N4887,"715","0.33"
"106526",E1257N4889,"560","0.33"
"107043",E1258N4887,"650","0.33"
"106279",E1258N4890,"426","0.33"
"108284",E1262N4883,"879","0.20"
"108286",E1264N4883,"515","0.20"
"107954",E1259N4884,"570","0.27"
"107955",E1260N4884,"687","0.22"
"107957",E1262N4884,"722","0.20"
"107638",E1260N4885,"766","0.24"
"107639",E1261N4885,"766","0.20"
"107640",E1262N4885,"848","0.20"
"107320",E1259N4886,"778","0.33"
"107322",E1261N4886,"854","0.27"
"101677",E1302N4918,"741","0.00"
"101818",E1303N4917,"714","0.00"
"101679",E1304N4918,"726","0.00"
"101680",E1305N4918,"855","0.00"
"101681",E1306N4918,"673","0.00"
"102205",E1260N4914,"859","0.00"
"102206",E1261N4914,"1351","0.00"
"102209",E1264N4914,"751","0.00"
"102622",E1262N4911,"575","0.00"
"102623",E1263N4911,"601","0.00"
"102624",E1264N4911,"534","0.00"
"102765",E1262N4910,"732","0.00"
"102766",E1263N4910,"785","0.00"
"103742",E1255N4903,"599","0.40"
"103886",E1255N4902,"482","0.40"
"103887",E1256N4902,"494","0.35"
"104043",E1255N4901,"344","0.40"
"104044",E1256N4901,"390","0.36"
"104950",E1282N4896,"859","0.00"
"104752",E1282N4897,"757","0.00"
"100242",E1281N4931,"674","0.00"
"100244",E1284N4931,"378","0.00"
"105139",E1281N4895,"699","0.00"
