fid,crs28992re,num_social,INDEX_WALK
"113045",E1178N4867,"55","0.77"
"112770",E1178N4868,"25","0.80"
"113615",E1179N4865,"10","0.73"
"113334",E1179N4866,"20","0.76"
"113923",E1177N4864,"45","0.73"
"113924",E1178N4864,"5","0.73"
"113926",E1180N4864,"15","0.73"
"114254",E1179N4863,"10","0.73"
"114566",E1178N4862,"25","0.73"
"114874",E1178N4861,"25","0.72"
"114875",E1179N4861,"15","0.74"
"107918",E1174N4884,"5","0.86"
"107920",E1177N4884,"40","0.87"
"107921",E1178N4884,"75","0.81"
"107922",E1179N4884,"55","0.76"
"107923",E1183N4884,"15","0.80"
"107924",E1184N4884,"30","0.80"
"107925",E1185N4884,"30","0.80"
"107926",E1186N4884,"45","0.80"
"107927",E1187N4884,"45","0.77"
"107928",E1188N4884,"35","0.74"
"107931",E1196N4884,"20","0.60"
"107932",E1197N4884,"30","0.64"
"107933",E1198N4884,"35","0.68"
"107934",E1199N4884,"70","0.74"
"107935",E1200N4884,"70","0.80"
"107936",E1201N4884,"60","0.80"
"107937",E1202N4884,"30","0.80"
"107938",E1203N4884,"50","0.80"
"107939",E1204N4884,"15","0.80"
"107940",E1205N4884,"30","0.80"
"107941",E1206N4884,"40","0.80"
"107942",E1207N4884,"20","0.80"
"107943",E1208N4884,"35","0.86"
"107944",E1209N4884,"60","0.87"
"107945",E1210N4884,"15","0.85"
"107946",E1224N4884,"15","0.57"
"107947",E1225N4884,"5","0.60"
"107948",E1226N4884,"30","0.60"
"107949",E1227N4884,"25","0.62"
"107950",E1228N4884,"10","0.64"
"107951",E1229N4884,"30","0.60"
"107952",E1230N4884,"55","0.58"
"107953",E1231N4884,"15","0.53"
"107632",E1227N4885,"25","0.63"
"107631",E1226N4885,"30","0.60"
"107628",E1220N4885,"5","0.60"
"107627",E1213N4885,"15","0.74"
"107626",E1212N4885,"10","0.80"
"107625",E1211N4885,"20","0.80"
"107624",E1210N4885,"25","0.85"
"107623",E1209N4885,"30","0.87"
"107622",E1208N4885,"45","0.85"
"107621",E1207N4885,"35","0.80"
"107620",E1206N4885,"20","0.80"
"107619",E1205N4885,"15","0.80"
"107618",E1204N4885,"40","0.80"
"107617",E1203N4885,"25","0.80"
"107616",E1202N4885,"30","0.80"
"107615",E1201N4885,"70","0.80"
"107614",E1200N4885,"65","0.80"
"107613",E1199N4885,"85","0.71"
"107612",E1198N4885,"45","0.67"
"107611",E1197N4885,"30","0.66"
"107610",E1196N4885,"35","0.60"
"107605",E1188N4885,"80","0.76"
"107604",E1187N4885,"50","0.74"
"107603",E1186N4885,"45","0.79"
"107602",E1185N4885,"35","0.80"
"107601",E1184N4885,"45","0.80"
"107600",E1183N4885,"30","0.80"
"107599",E1182N4885,"15","0.80"
"107598",E1181N4885,"15","0.80"
"107597",E1179N4885,"10","0.74"
"107596",E1178N4885,"20","0.79"
"107595",E1177N4885,"10","0.84"
"107594",E1175N4885,"15","0.85"
"107593",E1174N4885,"10","0.76"
"107633",E1228N4885,"35","0.67"
"107634",E1229N4885,"35","0.64"
"107635",E1230N4885,"55","0.60"
"107286",E1188N4886,"25","0.70"
"107287",E1189N4886,"20","0.67"
"107288",E1191N4886,"5","0.55"
"107289",E1196N4886,"10","0.60"
"107290",E1197N4886,"10","0.64"
"107291",E1198N4886,"60","0.69"
"107292",E1199N4886,"60","0.68"
"107293",E1200N4886,"60","0.80"
"107294",E1201N4886,"55","0.80"
"107295",E1202N4886,"40","0.80"
"107296",E1203N4886,"30","0.80"
"107297",E1204N4886,"35","0.80"
"107298",E1205N4886,"25","0.80"
"107299",E1206N4886,"45","0.80"
"107300",E1207N4886,"10","0.80"
"107301",E1208N4886,"25","0.82"
"107302",E1209N4886,"30","0.87"
"107303",E1210N4886,"25","0.85"
"107304",E1211N4886,"25","0.80"
"107305",E1212N4886,"15","0.78"
"107306",E1213N4886,"35","0.73"
"107308",E1220N4886,"15","0.60"
"107310",E1223N4886,"5","0.59"
"107311",E1224N4886,"5","0.59"
"107312",E1226N4886,"15","0.71"
"107313",E1227N4886,"30","0.72"
"107314",E1228N4886,"45","0.75"
"107315",E1229N4886,"60","0.73"
"107316",E1230N4886,"30","0.72"
"107318",E1233N4886,"5","0.66"
"107285",E1187N4886,"60","0.73"
"107284",E1186N4886,"85","0.76"
"107283",E1185N4886,"70","0.77"
"107282",E1184N4886,"55","0.78"
"107281",E1183N4886,"25","0.80"
"107280",E1182N4886,"10","0.80"
"107279",E1181N4886,"25","0.80"
"107278",E1176N4886,"15","0.79"
"107277",E1175N4886,"15","0.74"
"107276",E1174N4886,"10","0.73"
"113340",E1188N4866,"45","0.87"
"113341",E1189N4866,"20","0.86"
"113342",E1190N4866,"50","0.81"
"113343",E1191N4866,"15","0.80"
"113344",E1192N4866,"25","0.80"
"113345",E1193N4866,"20","0.80"
"113346",E1194N4866,"30","0.80"
"113347",E1195N4866,"35","0.80"
"113348",E1196N4866,"20","0.80"
"113349",E1197N4866,"70","0.80"
"113350",E1198N4866,"20","0.80"
"113351",E1199N4866,"30","0.80"
"113352",E1200N4866,"25","0.83"
"113353",E1201N4866,"35","0.89"
"113354",E1202N4866,"15","0.93"
"113355",E1203N4866,"5","0.93"
"113357",E1205N4866,"10","0.87"
"113358",E1206N4866,"10","0.85"
"113359",E1207N4866,"10","0.79"
"113360",E1208N4866,"5","0.81"
"113363",E1211N4866,"15","0.80"
"113364",E1212N4866,"5","0.80"
"113365",E1213N4866,"5","0.80"
"113367",E1215N4866,"5","0.83"
"113368",E1216N4866,"20","0.77"
"113369",E1217N4866,"5","0.73"
"113371",E1219N4866,"15","0.80"
"113372",E1220N4866,"15","0.81"
"113373",E1221N4866,"5","0.86"
"113374",E1222N4866,"5","0.87"
"113339",E1187N4866,"15","0.87"
"113338",E1186N4866,"60","0.87"
"113337",E1185N4866,"45","0.82"
"113336",E1184N4866,"30","0.79"
"113335",E1180N4866,"5","0.80"
"109270",E1237N4880,"15","0.36"
"109269",E1236N4880,"5","0.39"
"109268",E1235N4880,"15","0.46"
"109267",E1234N4880,"15","0.45"
"109266",E1215N4880,"5","0.73"
"109265",E1214N4880,"15","0.75"
"109264",E1213N4880,"35","0.80"
"109263",E1212N4880,"5","0.75"
"109262",E1211N4880,"5","0.78"
"109259",E1208N4880,"25","0.87"
"109258",E1207N4880,"55","0.85"
"109257",E1206N4880,"30","0.86"
"109256",E1205N4880,"35","0.87"
"109255",E1204N4880,"35","0.87"
"109254",E1203N4880,"10","0.87"
"109253",E1202N4880,"10","0.87"
"109252",E1201N4880,"15","0.84"
"109251",E1200N4880,"35","0.76"
"109250",E1199N4880,"5","0.73"
"109249",E1198N4880,"20","0.73"
"109248",E1197N4880,"45","0.69"
"109245",E1192N4880,"25","0.71"
"109244",E1191N4880,"35","0.73"
"108927",E1191N4881,"40","0.73"
"109243",E1190N4880,"20","0.80"
"108926",E1190N4881,"50","0.79"
"109242",E1189N4880,"30","0.86"
"108925",E1189N4881,"55","0.80"
"109241",E1188N4880,"30","0.87"
"108924",E1188N4881,"30","0.86"
"109240",E1187N4880,"40","0.93"
"108923",E1187N4881,"25","0.88"
"109239",E1186N4880,"40","0.88"
"108922",E1186N4881,"45","0.87"
"109238",E1185N4880,"15","0.87"
"108921",E1185N4881,"40","0.87"
"109237",E1184N4880,"25","0.87"
"108920",E1184N4881,"45","0.87"
"109236",E1183N4880,"60","0.87"
"108919",E1183N4881,"45","0.87"
"109235",E1182N4880,"30","0.87"
"108918",E1182N4881,"40","0.87"
"108917",E1181N4881,"30","0.87"
"109842",E1180N4878,"30","0.88"
"109843",E1181N4878,"10","0.87"
"109844",E1182N4878,"15","0.87"
"109845",E1183N4878,"30","0.87"
"109846",E1184N4878,"35","0.87"
"109847",E1185N4878,"30","0.91"
"109849",E1187N4878,"20","0.91"
"109850",E1188N4878,"40","0.87"
"109851",E1189N4878,"40","0.87"
"109852",E1190N4878,"45","0.81"
"109853",E1191N4878,"25","0.80"
"109854",E1192N4878,"15","0.84"
"109855",E1197N4878,"5","0.78"
"109856",E1198N4878,"10","0.80"
"109857",E1199N4878,"25","0.80"
"109858",E1200N4878,"80","0.80"
"109859",E1201N4878,"10","0.85"
"109860",E1202N4878,"5","0.87"
"109861",E1203N4878,"55","0.87"
"109862",E1204N4878,"35","0.85"
"109863",E1205N4878,"30","0.81"
"109864",E1206N4878,"40","0.86"
"109865",E1207N4878,"50","0.87"
"109866",E1208N4878,"10","0.87"
"109867",E1209N4878,"10","0.87"
"109868",E1210N4878,"15","0.81"
"109870",E1212N4878,"25","0.84"
"109871",E1213N4878,"20","0.81"
"109872",E1214N4878,"15","0.76"
"109873",E1215N4878,"15","0.74"
"109875",E1238N4878,"10","0.44"
"109878",E1241N4878,"5","0.47"
"109879",E1242N4878,"20","0.52"
"109534",E1181N4879,"10","0.87"
"109535",E1182N4879,"30","0.87"
"109536",E1183N4879,"10","0.87"
"109537",E1184N4879,"15","0.87"
"109538",E1185N4879,"35","0.87"
"109539",E1186N4879,"10","0.93"
"109540",E1187N4879,"15","0.92"
"109541",E1188N4879,"50","0.87"
"109542",E1189N4879,"30","0.87"
"109543",E1190N4879,"60","0.83"
"109544",E1191N4879,"30","0.77"
"109545",E1192N4879,"25","0.70"
"109547",E1197N4879,"30","0.68"
"109548",E1198N4879,"20","0.74"
"109549",E1199N4879,"25","0.77"
"109550",E1200N4879,"55","0.80"
"109551",E1201N4879,"20","0.86"
"109553",E1203N4879,"5","0.87"
"109554",E1204N4879,"25","0.87"
"109555",E1205N4879,"15","0.86"
"109556",E1206N4879,"15","0.82"
"109557",E1207N4879,"35","0.85"
"109558",E1208N4879,"35","0.87"
"109559",E1209N4879,"15","0.87"
"109560",E1210N4879,"5","0.83"
"109562",E1212N4879,"15","0.78"
"109563",E1213N4879,"5","0.80"
"109564",E1214N4879,"15","0.76"
"109565",E1215N4879,"15","0.73"
"109567",E1235N4879,"15","0.47"
"109568",E1236N4879,"10","0.45"
"109569",E1237N4879,"20","0.40"
"109570",E1238N4879,"25","0.40"
"109571",E1239N4879,"25","0.41"
"109572",E1240N4879,"25","0.45"
"112775",E1187N4868,"30","0.87"
"112776",E1188N4868,"20","0.87"
"112777",E1189N4868,"30","0.87"
"112778",E1190N4868,"45","0.87"
"112779",E1191N4868,"55","0.82"
"112780",E1192N4868,"55","0.80"
"112781",E1193N4868,"10","0.80"
"112782",E1194N4868,"30","0.80"
"112783",E1195N4868,"40","0.80"
"112784",E1196N4868,"35","0.83"
"112785",E1197N4868,"10","0.86"
"112786",E1198N4868,"25","0.87"
"112787",E1199N4868,"15","0.87"
"112788",E1200N4868,"35","0.87"
"112789",E1201N4868,"25","0.91"
"112790",E1202N4868,"5","0.93"
"112792",E1204N4868,"25","0.93"
"112793",E1205N4868,"20","0.91"
"112794",E1206N4868,"10","0.83"
"112796",E1208N4868,"5","0.81"
"112797",E1209N4868,"5","0.80"
"112798",E1210N4868,"10","0.80"
"112800",E1212N4868,"10","0.80"
"112774",E1186N4868,"80","0.90"
"112773",E1185N4868,"65","0.87"
"112772",E1184N4868,"65","0.91"
"112771",E1183N4868,"25","0.93"
"107013",E1196N4887,"10","0.54"
"107015",E1198N4887,"10","0.70"
"107016",E1199N4887,"10","0.68"
"107017",E1200N4887,"35","0.77"
"107018",E1201N4887,"25","0.80"
"107019",E1202N4887,"20","0.80"
"107020",E1203N4887,"15","0.80"
"107021",E1204N4887,"5","0.80"
"106755",E1206N4888,"15","0.80"
"107022",E1206N4887,"5","0.80"
"106756",E1207N4888,"25","0.80"
"107023",E1207N4887,"5","0.80"
"106757",E1208N4888,"30","0.80"
"107024",E1208N4887,"5","0.80"
"106758",E1209N4888,"10","0.80"
"107025",E1209N4887,"25","0.83"
"106759",E1210N4888,"20","0.78"
"107026",E1210N4887,"10","0.83"
"107027",E1211N4887,"5","0.79"
"106761",E1212N4888,"20","0.73"
"107028",E1212N4887,"10","0.74"
"106762",E1213N4888,"25","0.73"
"107029",E1213N4887,"30","0.73"
"107012",E1187N4887,"5","0.73"
"107011",E1183N4887,"20","0.77"
"113048",E1184N4867,"55","0.85"
"113049",E1185N4867,"40","0.84"
"113050",E1186N4867,"40","0.88"
"113051",E1187N4867,"25","0.87"
"113052",E1188N4867,"30","0.87"
"113053",E1189N4867,"15","0.87"
"113054",E1190N4867,"55","0.85"
"113055",E1191N4867,"30","0.80"
"113056",E1192N4867,"20","0.80"
"113057",E1193N4867,"35","0.80"
"113058",E1194N4867,"50","0.80"
"113059",E1195N4867,"45","0.80"
"113061",E1197N4867,"15","0.81"
"113062",E1198N4867,"35","0.84"
"113063",E1199N4867,"40","0.86"
"113064",E1200N4867,"15","0.87"
"113065",E1201N4867,"45","0.91"
"113066",E1202N4867,"20","0.93"
"113067",E1203N4867,"60","0.93"
"113068",E1204N4867,"15","0.93"
"113069",E1205N4867,"50","0.88"
"113070",E1206N4867,"10","0.87"
"113071",E1207N4867,"10","0.82"
"113072",E1208N4867,"10","0.84"
"113073",E1209N4867,"5","0.82"
"113075",E1211N4867,"10","0.80"
"113927",E1184N4864,"15","0.90"
"114255",E1184N4863,"15","0.89"
"114569",E1184N4862,"25","0.86"
"114876",E1184N4861,"35","0.79"
"113928",E1185N4864,"35","0.90"
"114256",E1185N4863,"30","0.91"
"114570",E1185N4862,"25","0.87"
"114877",E1185N4861,"20","0.85"
"113929",E1186N4864,"60","0.87"
"114257",E1186N4863,"25","0.87"
"114571",E1186N4862,"30","0.87"
"114878",E1186N4861,"35","0.86"
"113930",E1187N4864,"85","0.87"
"114258",E1187N4863,"25","0.87"
"114572",E1187N4862,"25","0.85"
"114879",E1187N4861,"15","0.81"
"113931",E1188N4864,"65","0.84"
"114259",E1188N4863,"25","0.81"
"114573",E1188N4862,"45","0.80"
"114880",E1188N4861,"35","0.80"
"113630",E1198N4865,"35","0.80"
"113631",E1199N4865,"35","0.80"
"113632",E1200N4865,"20","0.84"
"113633",E1201N4865,"15","0.87"
"113634",E1202N4865,"20","0.93"
"113635",E1203N4865,"15","0.93"
"113636",E1204N4865,"20","0.87"
"113637",E1205N4865,"5","0.87"
"113639",E1207N4865,"10","0.77"
"113641",E1209N4865,"5","0.89"
"113645",E1213N4865,"5","0.84"
"113646",E1214N4865,"5","0.87"
"113647",E1215N4865,"5","0.86"
"113654",E1223N4865,"15","0.87"
"113656",E1225N4865,"15","0.86"
"113657",E1226N4865,"10","0.84"
"113629",E1197N4865,"80","0.80"
"113628",E1196N4865,"55","0.80"
"113627",E1195N4865,"35","0.80"
"113626",E1194N4865,"65","0.80"
"113625",E1193N4865,"55","0.80"
"113624",E1192N4865,"50","0.80"
"113623",E1191N4865,"15","0.80"
"113622",E1190N4865,"50","0.80"
"113621",E1189N4865,"50","0.82"
"113620",E1188N4865,"70","0.87"
"113619",E1187N4865,"30","0.87"
"113618",E1186N4865,"65","0.87"
"113617",E1185N4865,"25","0.86"
"113616",E1184N4865,"25","0.86"
"110171",E1201N4877,"25","0.84"
"110172",E1202N4877,"25","0.82"
"110173",E1203N4877,"65","0.82"
"110174",E1204N4877,"45","0.80"
"110175",E1205N4877,"35","0.84"
"110176",E1206N4877,"30","0.87"
"110177",E1207N4877,"25","0.87"
"110178",E1208N4877,"15","0.87"
"110179",E1209N4877,"5","0.85"
"110182",E1212N4877,"20","0.84"
"110183",E1213N4877,"25","0.85"
"110184",E1214N4877,"15","0.77"
"110185",E1215N4877,"25","0.79"
"110186",E1216N4877,"10","0.80"
"110189",E1219N4877,"5","0.73"
"110190",E1222N4877,"35","0.60"
"110194",E1232N4877,"35","0.53"
"110195",E1233N4877,"30","0.53"
"110196",E1234N4877,"15","0.48"
"110197",E1235N4877,"5","0.47"
"110198",E1242N4877,"5","0.48"
"110199",E1243N4877,"5","0.53"
"110200",E1244N4877,"15","0.51"
"110201",E1245N4877,"50","0.46"
"110202",E1246N4877,"55","0.45"
"110203",E1247N4877,"10","0.46"
"110204",E1248N4877,"55","0.41"
"110205",E1249N4877,"20","0.39"
"110206",E1250N4877,"20","0.33"
"110170",E1200N4877,"55","0.86"
"110169",E1199N4877,"50","0.83"
"110166",E1192N4877,"25","0.90"
"110165",E1191N4877,"40","0.91"
"110164",E1190N4877,"60","0.86"
"110163",E1189N4877,"65","0.87"
"110162",E1188N4877,"5","0.87"
"110159",E1185N4877,"5","0.93"
"110158",E1184N4877,"20","0.89"
"110512",E1223N4876,"5","0.63"
"110510",E1220N4876,"10","0.73"
"110509",E1219N4876,"5","0.73"
"110508",E1218N4876,"35","0.74"
"110507",E1217N4876,"45","0.80"
"110506",E1216N4876,"5","0.80"
"110505",E1215N4876,"5","0.80"
"110504",E1214N4876,"15","0.87"
"110503",E1213N4876,"20","0.92"
"110502",E1212N4876,"20","0.86"
"110501",E1211N4876,"5","0.81"
"110500",E1210N4876,"5","0.80"
"110497",E1207N4876,"15","0.87"
"110496",E1206N4876,"35","0.87"
"110495",E1205N4876,"30","0.87"
"110494",E1204N4876,"25","0.81"
"110493",E1203N4876,"25","0.80"
"110492",E1202N4876,"40","0.80"
"110491",E1201N4876,"20","0.80"
"110490",E1200N4876,"30","0.80"
"110489",E1199N4876,"70","0.84"
"110488",E1198N4876,"35","0.86"
"110487",E1197N4876,"10","0.81"
"110486",E1196N4876,"20","0.80"
"110485",E1195N4876,"5","0.80"
"110483",E1192N4876,"15","0.87"
"110482",E1191N4876,"25","0.93"
"110481",E1190N4876,"50","0.89"
"110480",E1189N4876,"40","0.87"
"110516",E1234N4876,"20","0.50"
"110517",E1235N4876,"5","0.47"
"110518",E1236N4876,"15","0.52"
"110519",E1237N4876,"30","0.53"
"110520",E1238N4876,"20","0.51"
"114881",E1189N4861,"15","0.80"
"114574",E1189N4862,"20","0.80"
"114882",E1190N4861,"15","0.80"
"114575",E1190N4862,"80","0.80"
"114883",E1191N4861,"25","0.80"
"114576",E1191N4862,"80","0.80"
"114884",E1192N4861,"30","0.80"
"114577",E1192N4862,"25","0.80"
"114885",E1193N4861,"45","0.80"
"114578",E1193N4862,"30","0.80"
"114886",E1194N4861,"35","0.80"
"114887",E1195N4861,"30","0.80"
"114888",E1196N4861,"40","0.80"
"114889",E1197N4861,"30","0.80"
"114890",E1198N4861,"15","0.84"
"114891",E1199N4861,"15","0.87"
"114892",E1200N4861,"20","0.88"
"115820",E1192N4858,"20","0.80"
"115819",E1191N4858,"25","0.80"
"115818",E1190N4858,"20","0.80"
"115817",E1189N4858,"15","0.76"
"115816",E1188N4858,"30","0.77"
"115815",E1187N4858,"20","0.74"
"115814",E1186N4858,"35","0.73"
"115813",E1185N4858,"45","0.68"
"115812",E1184N4858,"20","0.70"
"115811",E1183N4858,"20","0.73"
"115821",E1193N4858,"85","0.80"
"114265",E1194N4863,"35","0.80"
"113937",E1194N4864,"30","0.80"
"114266",E1195N4863,"20","0.80"
"113938",E1195N4864,"45","0.80"
"114267",E1196N4863,"15","0.80"
"113939",E1196N4864,"25","0.80"
"114268",E1197N4863,"55","0.80"
"113940",E1197N4864,"35","0.80"
"113941",E1198N4864,"15","0.80"
"114270",E1199N4863,"30","0.86"
"113942",E1199N4864,"10","0.82"
"114271",E1200N4863,"50","0.87"
"113943",E1200N4864,"15","0.87"
"114272",E1201N4863,"35","0.91"
"113944",E1201N4864,"20","0.89"
"114273",E1202N4863,"10","0.93"
"113945",E1202N4864,"25","0.93"
"113936",E1193N4864,"75","0.80"
"114264",E1193N4863,"50","0.80"
"114263",E1192N4863,"50","0.80"
"113935",E1192N4864,"25","0.80"
"114262",E1191N4863,"60","0.80"
"113934",E1191N4864,"30","0.80"
"114261",E1190N4863,"20","0.80"
"113933",E1190N4864,"25","0.80"
"114260",E1189N4863,"5","0.80"
"113932",E1189N4864,"15","0.80"
"111115",E1193N4874,"20","0.81"
"111117",E1195N4874,"15","0.85"
"111118",E1196N4874,"15","0.87"
"111119",E1197N4874,"40","0.87"
"111120",E1198N4874,"80","0.87"
"111121",E1199N4874,"45","0.84"
"111122",E1200N4874,"15","0.80"
"111123",E1201N4874,"5","0.80"
"111124",E1202N4874,"20","0.80"
"111125",E1203N4874,"25","0.83"
"111126",E1204N4874,"25","0.87"
"111127",E1205N4874,"40","0.87"
"111128",E1206N4874,"10","0.87"
"111130",E1208N4874,"5","0.80"
"111132",E1210N4874,"10","0.78"
"111134",E1212N4874,"5","0.81"
"111135",E1213N4874,"10","0.86"
"111136",E1214N4874,"5","0.80"
"111137",E1215N4874,"20","0.77"
"111138",E1216N4874,"35","0.73"
"111139",E1217N4874,"45","0.73"
"111140",E1218N4874,"35","0.73"
"111141",E1219N4874,"20","0.73"
"111142",E1220N4874,"15","0.73"
"111143",E1221N4874,"15","0.73"
"111144",E1222N4874,"5","0.73"
"111146",E1232N4874,"10","0.53"
"111147",E1233N4874,"35","0.53"
"111148",E1241N4874,"10","0.55"
"111151",E1244N4874,"15","0.60"
"111152",E1245N4874,"10","0.60"
"111153",E1246N4874,"15","0.55"
"111154",E1247N4874,"5","0.49"
"111155",E1248N4874,"10","0.47"
"111156",E1249N4874,"10","0.47"
"111157",E1250N4874,"15","0.47"
"111158",E1251N4874,"15","0.40"
"114579",E1194N4862,"40","0.80"
"114580",E1195N4862,"30","0.80"
"114581",E1196N4862,"50","0.80"
"114582",E1197N4862,"30","0.80"
"114583",E1198N4862,"10","0.82"
"114584",E1199N4862,"15","0.87"
"114585",E1200N4862,"20","0.87"
"114586",E1201N4862,"15","0.93"
"114587",E1202N4862,"5","0.92"
"114588",E1203N4862,"10","0.88"
"114591",E1207N4862,"20","0.93"
"114592",E1208N4862,"20","0.92"
"114595",E1211N4862,"10","0.93"
"114596",E1212N4862,"10","0.93"
"114598",E1214N4862,"5","0.88"
"114599",E1215N4862,"5","0.89"
"114600",E1216N4862,"10","0.94"
"114601",E1217N4862,"20","0.97"
"114602",E1218N4862,"15","0.92"
"114603",E1219N4862,"5","0.92"
"114605",E1221N4862,"20","0.93"
"114606",E1222N4862,"10","0.93"
"114607",E1223N4862,"20","0.92"
"114608",E1224N4862,"15","0.87"
"114609",E1225N4862,"5","0.83"
"114610",E1228N4862,"5","0.87"
"114612",E1231N4862,"5","1.00"
"114614",E1234N4862,"35","0.93"
"114615",E1235N4862,"65","0.91"
"114616",E1236N4862,"30","0.87"
"114617",E1237N4862,"35","0.86"
"114618",E1238N4862,"50","0.83"
"114619",E1239N4862,"15","0.85"
"114620",E1240N4862,"50","0.87"
"114621",E1241N4862,"25","0.87"
"114622",E1242N4862,"40","0.87"
"114623",E1243N4862,"45","0.87"
"114624",E1244N4862,"40","0.87"
"114625",E1245N4862,"40","0.85"
"114626",E1246N4862,"30","0.80"
"114627",E1247N4862,"35","0.74"
"114628",E1248N4862,"25","0.67"
"114629",E1249N4862,"15","0.61"
"108930",E1197N4881,"65","0.68"
"108931",E1198N4881,"50","0.73"
"108932",E1199N4881,"40","0.73"
"108934",E1201N4881,"25","0.80"
"108935",E1202N4881,"55","0.81"
"108936",E1203N4881,"25","0.85"
"108937",E1204N4881,"30","0.87"
"108938",E1205N4881,"50","0.87"
"108939",E1206N4881,"75","0.87"
"108940",E1207N4881,"30","0.89"
"108941",E1208N4881,"25","0.91"
"108942",E1209N4881,"15","0.87"
"108943",E1210N4881,"15","0.81"
"108944",E1211N4881,"15","0.80"
"108945",E1212N4881,"10","0.74"
"108946",E1213N4881,"35","0.79"
"108601",E1196N4882,"10","0.54"
"108602",E1197N4882,"25","0.66"
"108603",E1198N4882,"40","0.73"
"108604",E1199N4882,"35","0.73"
"108605",E1200N4882,"20","0.79"
"108606",E1201N4882,"15","0.80"
"108607",E1202N4882,"5","0.80"
"108608",E1203N4882,"40","0.80"
"108610",E1205N4882,"50","0.83"
"108611",E1206N4882,"75","0.84"
"108612",E1207N4882,"65","0.84"
"108613",E1208N4882,"25","0.89"
"108614",E1209N4882,"20","0.87"
"108615",E1210N4882,"15","0.83"
"108616",E1211N4882,"15","0.80"
"108617",E1212N4882,"30","0.78"
"108618",E1213N4882,"10","0.74"
"108620",E1227N4882,"5","0.46"
"108621",E1228N4882,"10","0.44"
"108258",E1196N4883,"10","0.56"
"108259",E1197N4883,"50","0.63"
"108260",E1198N4883,"65","0.71"
"108261",E1199N4883,"40","0.74"
"108262",E1200N4883,"55","0.80"
"108263",E1201N4883,"20","0.80"
"108264",E1202N4883,"70","0.80"
"108265",E1203N4883,"30","0.80"
"108266",E1204N4883,"5","0.80"
"108267",E1205N4883,"25","0.80"
"108268",E1206N4883,"20","0.80"
"108269",E1207N4883,"30","0.80"
"108270",E1208N4883,"15","0.87"
"108271",E1209N4883,"35","0.87"
"108272",E1210N4883,"20","0.85"
"108273",E1211N4883,"15","0.80"
"108276",E1224N4883,"45","0.53"
"108277",E1225N4883,"25","0.57"
"108278",E1226N4883,"55","0.61"
"108279",E1227N4883,"5","0.58"
"108280",E1228N4883,"35","0.54"
"108281",E1229N4883,"30","0.52"
"108282",E1230N4883,"35","0.50"
"108283",E1231N4883,"30","0.41"
"110805",E1196N4875,"40","0.83"
"110806",E1197N4875,"15","0.87"
"110807",E1198N4875,"85","0.87"
"110808",E1199N4875,"40","0.84"
"110809",E1200N4875,"30","0.80"
"110811",E1202N4875,"20","0.80"
"110812",E1203N4875,"20","0.80"
"110813",E1204N4875,"20","0.85"
"110814",E1205N4875,"20","0.87"
"110815",E1206N4875,"10","0.87"
"110817",E1208N4875,"5","0.84"
"110818",E1209N4875,"10","0.80"
"110819",E1210N4875,"15","0.81"
"110820",E1211N4875,"10","0.86"
"110821",E1212N4875,"25","0.88"
"110822",E1213N4875,"10","0.92"
"110824",E1215N4875,"5","0.80"
"110825",E1216N4875,"15","0.76"
"110826",E1217N4875,"25","0.74"
"110827",E1218N4875,"30","0.73"
"110828",E1219N4875,"20","0.73"
"110834",E1237N4875,"5","0.53"
"110836",E1239N4875,"15","0.54"
"110838",E1241N4875,"10","0.53"
"110841",E1248N4875,"10","0.47"
"114911",E1219N4861,"30","0.93"
"114912",E1220N4861,"5","0.93"
"114913",E1221N4861,"20","0.93"
"114914",E1222N4861,"15","0.93"
"114916",E1224N4861,"25","0.87"
"114917",E1225N4861,"10","0.89"
"114918",E1226N4861,"10","0.93"
"114919",E1227N4861,"25","0.88"
"114920",E1228N4861,"15","0.89"
"115242",E1234N4860,"5","0.95"
"114921",E1234N4861,"5","0.93"
"115243",E1235N4860,"45","0.90"
"114922",E1235N4861,"45","0.90"
"115541",E1235N4859,"35","0.95"
"115244",E1236N4860,"55","0.88"
"114923",E1236N4861,"55","0.86"
"115542",E1236N4859,"40","0.96"
"115848",E1236N4858,"20","0.97"
"115849",E1237N4858,"60","0.93"
"115850",E1239N4858,"25","0.93"
"115852",E1241N4858,"35","0.92"
"115853",E1242N4858,"45","0.92"
"115854",E1243N4858,"35","0.92"
"115855",E1244N4858,"15","0.93"
"115856",E1245N4858,"60","0.93"
"115857",E1246N4858,"50","0.93"
"115858",E1248N4858,"45","0.75"
"115830",E1211N4858,"25","0.93"
"115829",E1210N4858,"5","0.93"
"115826",E1204N4858,"20","0.93"
"115825",E1203N4858,"5","0.93"
"115824",E1202N4858,"10","0.93"
"112501",E1201N4869,"10","0.89"
"112502",E1203N4869,"40","0.91"
"112503",E1204N4869,"35","0.88"
"112504",E1205N4869,"30","0.87"
"112505",E1206N4869,"20","0.84"
"112506",E1207N4869,"5","0.80"
"112509",E1210N4869,"10","0.76"
"112510",E1211N4869,"20","0.75"
"112512",E1213N4869,"5","0.73"
"112513",E1214N4869,"5","0.74"
"112514",E1215N4869,"5","0.79"
"112515",E1216N4869,"5","0.77"
"112516",E1217N4869,"30","0.73"
"112517",E1218N4869,"35","0.73"
"112518",E1219N4869,"10","0.76"
"112519",E1221N4869,"10","0.80"
"112520",E1222N4869,"15","0.79"
