fid,crs28992re,FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_FMC_INDEX_SOC_Num_65+rea
"116381",E1155N4856,"30","30"
"116094",E1154N4857,"50","50"
"115795",E1154N4858,"15","15"
"115487",E1154N4859,"50","50"
"114860",E1155N4861,"55","55"
"114861",E1156N4861,"40","40"
"114553",E1154N4862,"30","30"
"114554",E1155N4862,"30","30"
"114555",E1156N4862,"40","40"
"114240",E1154N4863,"25","25"
"114241",E1155N4863,"35","35"
"114242",E1156N4863,"15","15"
"113912",E1154N4864,"30","30"
"113913",E1155N4864,"70","70"
"113603",E1155N4865,"20","20"
"113323",E1155N4866,"55","55"
"117991",E1186N4851,"35","35"
"117992",E1187N4851,"25","25"
"117993",E1188N4851,"25","25"
"117994",E1189N4851,"5","5"
"117995",E1190N4851,"5","5"
"117996",E1191N4851,"15","15"
"117997",E1192N4851,"15","15"
"117998",E1193N4851,"10","10"
"117999",E1194N4851,"25","25"
"118000",E1195N4851,"25","25"
"118001",E1196N4851,"10","10"
"118002",E1197N4851,"15","15"
"118003",E1198N4851,"10","10"
"118004",E1199N4851,"10","10"
"118005",E1200N4851,"25","25"
"118006",E1201N4851,"60","60"
"118007",E1202N4851,"25","25"
"117990",E1185N4851,"25","25"
"117989",E1184N4851,"20","20"
"117988",E1183N4851,"20","20"
"117987",E1182N4851,"35","35"
"117986",E1181N4851,"20","20"
"117985",E1179N4851,"2","2"
"117984",E1178N4851,"2","2"
"117983",E1177N4851,"2","2"
"117982",E1176N4851,"10","10"
"117981",E1175N4851,"15","15"
"117980",E1174N4851,"15","15"
"117979",E1172N4851,"2","2"
"117978",E1171N4851,"10","10"
"117977",E1170N4851,"15","15"
"117974",E1167N4851,"10","10"
"117973",E1166N4851,"15","15"
"117976",E1169N4851,"15","15"
"117975",E1168N4851,"15","15"
"117966",E1157N4851,"2","2"
"117967",E1158N4851,"5","5"
"117968",E1159N4851,"20","20"
"117969",E1160N4851,"10","10"
"117970",E1161N4851,"10","10"
"117642",E1157N4852,"15","15"
"117643",E1158N4852,"25","25"
"117644",E1159N4852,"20","20"
"117645",E1160N4852,"20","20"
"117646",E1161N4852,"15","15"
"117326",E1157N4853,"2","2"
"117327",E1158N4853,"60","60"
"117328",E1159N4853,"25","25"
"117329",E1160N4853,"20","20"
"117330",E1161N4853,"5","5"
"117007",E1157N4854,"20","20"
"117008",E1158N4854,"100","100"
"117009",E1159N4854,"15","15"
"117010",E1160N4854,"10","10"
"116694",E1158N4855,"20","20"
"116695",E1159N4855,"40","40"
"116696",E1160N4855,"35","35"
"116382",E1160N4856,"10","10"
"116383",E1161N4856,"10","10"
"117667",E1186N4852,"20","20"
"117668",E1187N4852,"15","15"
"117669",E1188N4852,"25","25"
"117670",E1189N4852,"10","10"
"117671",E1190N4852,"2","2"
"117672",E1191N4852,"10","10"
"117673",E1192N4852,"2","2"
"117674",E1193N4852,"5","5"
"117675",E1194N4852,"20","20"
"117676",E1195N4852,"20","20"
"117677",E1196N4852,"30","30"
"117678",E1197N4852,"25","25"
"117679",E1198N4852,"30","30"
"117680",E1199N4852,"15","15"
"117681",E1200N4852,"25","25"
"117682",E1201N4852,"15","15"
"117683",E1202N4852,"65","65"
"117684",E1203N4852,"25","25"
"117685",E1204N4852,"25","25"
"117686",E1205N4852,"10","10"
"117687",E1206N4852,"25","25"
"117688",E1207N4852,"20","20"
"117689",E1208N4852,"20","20"
"117690",E1209N4852,"20","20"
"117691",E1210N4852,"50","50"
"117692",E1211N4852,"10","10"
"117693",E1212N4852,"40","40"
"117694",E1213N4852,"40","40"
"117695",E1214N4852,"5","5"
"117654",E1170N4852,"20","20"
"117338",E1170N4853,"20","20"
"117655",E1171N4852,"20","20"
"117339",E1171N4853,"15","15"
"117656",E1172N4852,"15","15"
"117340",E1172N4853,"10","10"
"116394",E1173N4856,"2","2"
"117657",E1174N4852,"30","30"
"117658",E1175N4852,"2","2"
"117659",E1176N4852,"30","30"
"117660",E1177N4852,"5","5"
"117661",E1179N4852,"2","2"
"117662",E1181N4852,"25","25"
"117663",E1182N4852,"35","35"
"117664",E1183N4852,"25","25"
"117665",E1184N4852,"45","45"
"117666",E1185N4852,"30","30"
"116700",E1166N4855,"10","10"
"116703",E1169N4855,"20","20"
"116702",E1168N4855,"5","5"
"116701",E1167N4855,"25","25"
"116387",E1166N4856,"5","5"
"116390",E1169N4856,"10","10"
"116389",E1168N4856,"2","2"
"116388",E1167N4856,"15","15"
"116098",E1166N4857,"2","2"
"116099",E1167N4857,"5","5"
"116100",E1168N4857,"2","2"
"116101",E1169N4857,"15","15"
"115799",E1166N4858,"10","10"
"115800",E1167N4858,"10","10"
"115801",E1168N4858,"10","10"
"115802",E1169N4858,"10","10"
"115491",E1166N4859,"10","10"
"115492",E1167N4859,"15","15"
"115493",E1168N4859,"20","20"
"115494",E1169N4859,"15","15"
"115184",E1166N4860,"15","15"
"115185",E1167N4860,"20","20"
"115186",E1168N4860,"10","10"
"115187",E1169N4860,"15","15"
"114863",E1166N4861,"10","10"
"114864",E1167N4861,"10","10"
"114865",E1168N4861,"5","5"
"114866",E1169N4861,"15","15"
"114556",E1166N4862,"5","5"
"114557",E1167N4862,"10","10"
"114558",E1169N4862,"10","10"
"114243",E1166N4863,"2","2"
"114244",E1167N4863,"10","10"
"114245",E1168N4863,"45","45"
"114246",E1169N4863,"10","10"
"117015",E1167N4854,"45","45"
"117335",E1167N4853,"5","5"
"117651",E1167N4852,"25","25"
"117014",E1166N4854,"15","15"
"117334",E1166N4853,"70","70"
"117650",E1166N4852,"30","30"
"117653",E1169N4852,"25","25"
"117337",E1169N4853,"20","20"
"117017",E1169N4854,"5","5"
"117652",E1168N4852,"15","15"
"117336",E1168N4853,"20","20"
"117016",E1168N4854,"25","25"
"117341",E1174N4853,"25","25"
"117342",E1175N4853,"15","15"
"117343",E1176N4853,"10","10"
"117344",E1177N4853,"5","5"
"117345",E1179N4853,"2","2"
"117346",E1181N4853,"10","10"
"117347",E1182N4853,"20","20"
"117348",E1183N4853,"15","15"
"117349",E1184N4853,"25","25"
"117350",E1185N4853,"25","25"
"117351",E1186N4853,"20","20"
"117352",E1187N4853,"15","15"
"117353",E1188N4853,"2","2"
"117354",E1189N4853,"2","2"
"117355",E1191N4853,"2","2"
"117356",E1192N4853,"5","5"
"117357",E1193N4853,"25","25"
"117358",E1194N4853,"10","10"
"116399",E1180N4856,"10","10"
"116711",E1180N4855,"40","40"
"116400",E1181N4856,"60","60"
"116712",E1181N4855,"20","20"
"116401",E1182N4856,"5","5"
"116402",E1183N4856,"20","20"
"116713",E1183N4855,"15","15"
"117022",E1183N4854,"10","10"
"116403",E1184N4856,"25","25"
"116714",E1184N4855,"20","20"
"117023",E1184N4854,"15","15"
"116404",E1185N4856,"25","25"
"116715",E1185N4855,"40","40"
"117024",E1185N4854,"25","25"
"116405",E1186N4856,"15","15"
"116108",E1186N4857,"5","5"
"116716",E1186N4855,"25","25"
"117025",E1186N4854,"15","15"
"116406",E1187N4856,"5","5"
"116109",E1187N4857,"15","15"
"116717",E1187N4855,"10","10"
"117026",E1187N4854,"10","10"
"116407",E1188N4856,"20","20"
"116110",E1188N4857,"15","15"
"116718",E1188N4855,"10","10"
"116408",E1189N4856,"15","15"
"116111",E1189N4857,"10","10"
"116409",E1190N4856,"35","35"
"116112",E1190N4857,"15","15"
"116410",E1191N4856,"2","2"
"116113",E1191N4857,"40","40"
"116114",E1192N4857,"70","70"
"117027",E1192N4854,"2","2"
"116115",E1193N4857,"2","2"
"115803",E1170N4858,"20","20"
"115495",E1170N4859,"10","10"
"114247",E1170N4863,"15","15"
"114559",E1170N4862,"10","10"
"114867",E1170N4861,"2","2"
"115188",E1170N4860,"2","2"
"115804",E1171N4858,"10","10"
"115496",E1171N4859,"25","25"
"114248",E1171N4863,"15","15"
"114560",E1171N4862,"10","10"
"114868",E1171N4861,"2","2"
"115189",E1171N4860,"2","2"
"115805",E1172N4858,"2","2"
"115497",E1172N4859,"2","2"
"114249",E1172N4863,"2","2"
"114561",E1172N4862,"2","2"
"115806",E1173N4858,"2","2"
"116102",E1170N4857,"2","2"
"116103",E1171N4857,"2","2"
"116104",E1172N4857,"5","5"
"116105",E1174N4857,"2","2"
"116106",E1175N4857,"10","10"
"116107",E1176N4857,"2","2"
"115810",E1177N4858,"55","55"
"115809",E1176N4858,"10","10"
"115808",E1175N4858,"5","5"
"115807",E1174N4858,"10","10"
"116395",E1174N4856,"2","2"
"116396",E1175N4856,"2","2"
"116397",E1176N4856,"2","2"
"116398",E1177N4856,"2","2"
"116708",E1174N4855,"2","2"
"116709",E1175N4855,"2","2"
"116710",E1176N4855,"2","2"
"117021",E1174N4854,"2","2"
"116707",E1173N4855,"2","2"
"116706",E1172N4855,"2","2"
"116705",E1171N4855,"20","20"
"116704",E1170N4855,"15","15"
"117020",E1172N4854,"20","20"
"117019",E1171N4854,"2","2"
"117018",E1170N4854,"5","5"
"116393",E1172N4856,"2","2"
"116392",E1171N4856,"10","10"
"116391",E1170N4856,"10","10"
"115498",E1173N4859,"2","2"
"115499",E1174N4859,"2","2"
"115500",E1175N4859,"65","65"
"115501",E1176N4859,"2","2"
"115502",E1177N4859,"5","5"
"115503",E1178N4859,"2","2"
"115504",E1184N4859,"30","30"
"115505",E1185N4859,"10","10"
"115506",E1186N4859,"25","25"
"115507",E1187N4859,"20","20"
"115508",E1188N4859,"5","5"
"115509",E1189N4859,"25","25"
"115510",E1190N4859,"10","10"
"115511",E1191N4859,"30","30"
"115512",E1192N4859,"30","30"
"115513",E1193N4859,"35","35"
"115514",E1194N4859,"40","40"
"115515",E1195N4859,"5","5"
"115516",E1196N4859,"5","5"
"115517",E1197N4859,"75","75"
"115518",E1198N4859,"10","10"
"115519",E1202N4859,"5","5"
"115520",E1203N4859,"10","10"
"115521",E1204N4859,"15","15"
"115522",E1205N4859,"15","15"
"115523",E1206N4859,"15","15"
"115524",E1207N4859,"2","2"
"115525",E1210N4859,"15","15"
"115526",E1212N4859,"25","25"
"115527",E1213N4859,"20","20"
"115528",E1214N4859,"25","25"
"115529",E1215N4859,"30","30"
"115530",E1216N4859,"25","25"
"115531",E1218N4859,"2","2"
"115532",E1219N4859,"15","15"
"115533",E1220N4859,"2","2"
"115534",E1221N4859,"2","2"
"115535",E1222N4859,"15","15"
"115536",E1223N4859,"2","2"
"115537",E1224N4859,"5","5"
"115538",E1226N4859,"55","55"
"115539",E1227N4859,"50","50"
"115540",E1228N4859,"35","35"
"115194",E1178N4860,"10","10"
"115195",E1179N4860,"15","15"
"115196",E1184N4860,"45","45"
"115197",E1185N4860,"20","20"
"115198",E1186N4860,"30","30"
"115199",E1187N4860,"25","25"
"115200",E1188N4860,"5","5"
"115201",E1189N4860,"15","15"
"115202",E1190N4860,"25","25"
"115203",E1191N4860,"30","30"
"115204",E1192N4860,"20","20"
"115205",E1193N4860,"40","40"
"115206",E1194N4860,"25","25"
"115207",E1195N4860,"20","20"
"115208",E1196N4860,"15","15"
"115209",E1197N4860,"20","20"
"115210",E1198N4860,"15","15"
"115211",E1199N4860,"30","30"
"115212",E1200N4860,"10","10"
"115213",E1201N4860,"5","5"
"115214",E1202N4860,"10","10"
"115215",E1203N4860,"2","2"
"115216",E1204N4860,"2","2"
"115217",E1205N4860,"10","10"
"115218",E1206N4860,"5","5"
"115219",E1207N4860,"2","2"
"115220",E1208N4860,"10","10"
"115221",E1209N4860,"5","5"
"115222",E1210N4860,"35","35"
"115223",E1211N4860,"35","35"
"115224",E1212N4860,"10","10"
"115225",E1213N4860,"20","20"
"115226",E1214N4860,"35","35"
"115190",E1172N4860,"2","2"
"114869",E1172N4861,"2","2"
"114870",E1174N4861,"5","5"
"114562",E1174N4862,"25","25"
"114250",E1174N4863,"10","10"
"115191",E1175N4860,"2","2"
"114871",E1175N4861,"2","2"
"114563",E1175N4862,"15","15"
"114251",E1175N4863,"15","15"
"115192",E1176N4860,"5","5"
"114872",E1176N4861,"20","20"
"114564",E1176N4862,"15","15"
"114252",E1176N4863,"10","10"
"115193",E1177N4860,"20","20"
"114873",E1177N4861,"25","25"
"114565",E1177N4862,"50","50"
"114253",E1177N4863,"2","2"
"113914",E1168N4864,"10","10"
"113915",E1169N4864,"20","20"
"113916",E1170N4864,"25","25"
"113917",E1171N4864,"20","20"
"113919",E1173N4864,"2","2"
"113918",E1172N4864,"2","2"
"113604",E1168N4865,"2","2"
"113605",E1169N4865,"100","100"
"113606",E1170N4865,"50","50"
"113607",E1171N4865,"65","65"
"113609",E1173N4865,"2","2"
"113608",E1172N4865,"5","5"
"113324",E1169N4866,"40","40"
"113325",E1170N4866,"10","10"
"113326",E1171N4866,"30","30"
"113328",E1173N4866,"2","2"
"113327",E1172N4866,"2","2"
"113036",E1169N4867,"25","25"
"113037",E1170N4867,"15","15"
"113038",E1171N4867,"5","5"
"113040",E1173N4867,"2","2"
"113039",E1172N4867,"10","10"
"112763",E1170N4868,"55","55"
"112764",E1171N4868,"10","10"
"112765",E1172N4868,"10","10"
"112487",E1187N4869,"10","10"
"112203",E1187N4870,"30","30"
"112488",E1188N4869,"10","10"
"112204",E1188N4870,"15","15"
"112489",E1189N4869,"25","25"
"112205",E1189N4870,"10","10"
"112490",E1190N4869,"25","25"
"112206",E1190N4870,"15","15"
"112491",E1191N4869,"25","25"
"112207",E1191N4870,"15","15"
"112492",E1192N4869,"30","30"
"112208",E1192N4870,"15","15"
"112493",E1193N4869,"20","20"
"112209",E1193N4870,"25","25"
"112494",E1194N4869,"15","15"
"112210",E1194N4870,"15","15"
"112495",E1195N4869,"40","40"
"112211",E1195N4870,"30","30"
"112496",E1196N4869,"30","30"
"112212",E1196N4870,"20","20"
"112497",E1197N4869,"20","20"
"112213",E1197N4870,"40","40"
"112498",E1198N4869,"10","10"
"112214",E1198N4870,"25","25"
"112499",E1199N4869,"25","25"
"112215",E1199N4870,"30","30"
"112500",E1200N4869,"25","25"
"112216",E1200N4870,"50","50"
"112202",E1186N4870,"20","20"
"112486",E1186N4869,"30","30"
"112485",E1185N4869,"15","15"
"112201",E1185N4870,"45","45"
"112484",E1184N4869,"20","20"
"112200",E1184N4870,"25","25"
"112483",E1183N4869,"20","20"
"112199",E1183N4870,"30","30"
"112198",E1182N4870,"5","5"
"112197",E1172N4870,"5","5"
"112196",E1171N4870,"2","2"
"112481",E1178N4869,"2","2"
"112480",E1177N4869,"15","15"
"112479",E1176N4869,"15","15"
"112478",E1175N4869,"10","10"
"112476",E1172N4869,"10","10"
"112475",E1171N4869,"30","30"
"112482",E1179N4869,"2","2"
"111937",E1198N4871,"10","10"
"111938",E1199N4871,"30","30"
"111939",E1200N4871,"25","25"
"111940",E1201N4871,"5","5"
"111941",E1202N4871,"25","25"
"111942",E1203N4871,"45","45"
"111943",E1204N4871,"55","55"
"111944",E1205N4871,"25","25"
"111945",E1206N4871,"35","35"
"111946",E1207N4871,"15","15"
"111947",E1208N4871,"10","10"
"111948",E1209N4871,"30","30"
"111949",E1210N4871,"15","15"
"111950",E1211N4871,"2","2"
"111951",E1212N4871,"2","2"
"111952",E1213N4871,"2","2"
"111953",E1214N4871,"10","10"
"111954",E1215N4871,"10","10"
"111955",E1216N4871,"20","20"
"111956",E1217N4871,"20","20"
"111957",E1218N4871,"75","75"
"111958",E1219N4871,"60","60"
"111959",E1220N4871,"60","60"
"111960",E1221N4871,"30","30"
"111961",E1222N4871,"50","50"
"111962",E1223N4871,"20","20"
"111963",E1224N4871,"30","30"
"111964",E1225N4871,"2","2"
"111965",E1226N4871,"2","2"
"111936",E1197N4871,"20","20"
"111935",E1196N4871,"20","20"
"111934",E1195N4871,"25","25"
"111933",E1194N4871,"20","20"
"111932",E1193N4871,"10","10"
"111931",E1192N4871,"15","15"
"111930",E1191N4871,"20","20"
"111929",E1190N4871,"15","15"
"111928",E1189N4871,"15","15"
"111927",E1188N4871,"10","10"
"111926",E1187N4871,"25","25"
"111925",E1186N4871,"20","20"
"111924",E1185N4871,"20","20"
"111923",E1184N4871,"20","20"
"111922",E1183N4871,"25","25"
"111921",E1182N4871,"40","40"
"111920",E1171N4871,"10","10"
"111649",E1162N4872,"2","2"
"111650",E1163N4872,"2","2"
"111651",E1164N4872,"2","2"
"111652",E1170N4872,"85","85"
"111653",E1171N4872,"10","10"
"111654",E1172N4872,"5","5"
"111655",E1174N4872,"2","2"
"111656",E1175N4872,"2","2"
"111657",E1179N4872,"25","25"
"111658",E1182N4872,"35","35"
"111659",E1183N4872,"20","20"
"111660",E1184N4872,"30","30"
"111661",E1185N4872,"20","20"
"111662",E1186N4872,"40","40"
"111663",E1187N4872,"20","20"
"111664",E1188N4872,"25","25"
"111665",E1189N4872,"20","20"
"111666",E1190N4872,"10","10"
"111667",E1191N4872,"20","20"
"111668",E1192N4872,"20","20"
"111669",E1193N4872,"10","10"
"111670",E1194N4872,"20","20"
"111671",E1195N4872,"5","5"
"111672",E1196N4872,"2","2"
"111673",E1197N4872,"2","2"
"111674",E1198N4872,"35","35"
"111675",E1199N4872,"35","35"
"111676",E1200N4872,"10","10"
"111677",E1201N4872,"10","10"
"111678",E1202N4872,"30","30"
"111679",E1203N4872,"35","35"
"111680",E1204N4872,"100","100"
"111681",E1205N4872,"40","40"
"111682",E1206N4872,"20","20"
"111683",E1207N4872,"20","20"
"111684",E1208N4872,"20","20"
"111685",E1209N4872,"20","20"
"111686",E1210N4872,"5","5"
"111687",E1211N4872,"10","10"
"111688",E1212N4872,"5","5"
"111689",E1213N4872,"2","2"
"111690",E1214N4872,"2","2"
"111691",E1215N4872,"2","2"
"111692",E1216N4872,"30","30"
"111693",E1217N4872,"30","30"
"111694",E1218N4872,"85","85"
"111695",E1219N4872,"60","60"
"111696",E1220N4872,"45","45"
"111697",E1221N4872,"30","30"
"111698",E1223N4872,"20","20"
"111699",E1224N4872,"15","15"
"111700",E1226N4872,"2","2"
"111377",E1164N4873,"10","10"
"111378",E1169N4873,"30","30"
"111379",E1170N4873,"25","25"
"111380",E1172N4873,"15","15"
"111381",E1173N4873,"5","5"
"111382",E1174N4873,"2","2"
"111383",E1175N4873,"2","2"
"111384",E1176N4873,"2","2"
"111385",E1179N4873,"2","2"
"111386",E1180N4873,"15","15"
"111387",E1181N4873,"20","20"
"111388",E1182N4873,"30","30"
"111389",E1183N4873,"20","20"
"111390",E1184N4873,"40","40"
"111391",E1185N4873,"30","30"
"111392",E1186N4873,"35","35"
"111393",E1187N4873,"25","25"
"111376",E1163N4873,"2","2"
"111375",E1162N4873,"2","2"
"111374",E1161N4873,"10","10"
"111373",E1160N4873,"5","5"
"111372",E1159N4873,"2","2"
"111371",E1158N4873,"15","15"
"111370",E1157N4873,"25","25"
"111369",E1156N4873,"10","10"
"111368",E1155N4873,"2","2"
"111394",E1188N4873,"10","10"
"111395",E1189N4873,"30","30"
"111396",E1190N4873,"25","25"
"111397",E1191N4873,"25","25"
"111398",E1192N4873,"25","25"
"111399",E1193N4873,"15","15"
"111400",E1194N4873,"25","25"
"111401",E1195N4873,"10","10"
"111402",E1196N4873,"40","40"
"111403",E1197N4873,"55","55"
"111404",E1198N4873,"25","25"
"111405",E1199N4873,"15","15"
"111406",E1200N4873,"90","90"
"111407",E1201N4873,"5","5"
"111408",E1202N4873,"35","35"
"111409",E1203N4873,"35","35"
"111410",E1204N4873,"30","30"
"111411",E1205N4873,"40","40"
"111412",E1206N4873,"30","30"
"111413",E1207N4873,"5","5"
"111414",E1208N4873,"10","10"
"111415",E1209N4873,"5","5"
"111416",E1210N4873,"2","2"
"111417",E1212N4873,"2","2"
"111418",E1214N4873,"2","2"
"111419",E1215N4873,"15","15"
"111420",E1216N4873,"45","45"
"111421",E1217N4873,"10","10"
"111422",E1218N4873,"10","10"
"111423",E1219N4873,"50","50"
"111424",E1220N4873,"30","30"
"111425",E1221N4873,"15","15"
"111426",E1222N4873,"55","55"
"111427",E1223N4873,"2","2"
"111428",E1226N4873,"2","2"
"111098",E1175N4874,"2","2"
"111099",E1176N4874,"10","10"
"111100",E1177N4874,"2","2"
"111101",E1178N4874,"40","40"
"111102",E1179N4874,"15","15"
"111103",E1180N4874,"5","5"
"111104",E1181N4874,"2","2"
"111105",E1182N4874,"20","20"
"111106",E1183N4874,"30","30"
"111107",E1185N4874,"2","2"
"111108",E1186N4874,"10","10"
"111109",E1187N4874,"10","10"
"111110",E1188N4874,"25","25"
"111111",E1189N4874,"30","30"
"111112",E1190N4874,"25","25"
"111113",E1191N4874,"40","40"
"111114",E1192N4874,"30","30"
"111097",E1174N4874,"2","2"
"111096",E1173N4874,"10","10"
"111095",E1172N4874,"5","5"
"111084",E1159N4874,"25","25"
"111085",E1160N4874,"20","20"
"111086",E1161N4874,"10","10"
"111087",E1162N4874,"45","45"
"111088",E1163N4874,"10","10"
"110460",E1164N4876,"10","10"
"110777",E1164N4875,"5","5"
"111089",E1164N4874,"10","10"
"110461",E1165N4876,"2","2"
"110778",E1165N4875,"10","10"
"111090",E1165N4874,"2","2"
"110779",E1166N4875,"25","25"
"111091",E1166N4874,"10","10"
"110462",E1167N4876,"10","10"
"110780",E1167N4875,"15","15"
"111092",E1167N4874,"5","5"
"111093",E1168N4874,"2","2"
"111094",E1169N4874,"2","2"
"110776",E1163N4875,"20","20"
"110459",E1163N4876,"20","20"
"110775",E1162N4875,"2","2"
"110458",E1162N4876,"2","2"
"110774",E1161N4875,"45","45"
"110457",E1161N4876,"20","20"
"110773",E1160N4875,"15","15"
"110456",E1160N4876,"10","10"
"110772",E1159N4875,"35","35"
"110455",E1159N4876,"20","20"
"110466",E1171N4876,"10","10"
"110784",E1171N4875,"20","20"
"110465",E1170N4876,"5","5"
"110783",E1170N4875,"15","15"
"110464",E1169N4876,"10","10"
"110782",E1169N4875,"10","10"
"110463",E1168N4876,"5","5"
"110781",E1168N4875,"2","2"
"111079",E1154N4874,"5","5"
"111080",E1155N4874,"2","2"
"111081",E1156N4874,"20","20"
"111082",E1157N4874,"15","15"
"111083",E1158N4874,"10","10"
"110767",E1154N4875,"2","2"
"110768",E1155N4875,"2","2"
"110769",E1156N4875,"15","15"
"110770",E1157N4875,"20","20"
"110771",E1158N4875,"2","2"
"110451",E1154N4876,"2","2"
"110452",E1156N4876,"10","10"
"110453",E1157N4876,"2","2"
"110454",E1158N4876,"10","10"
"110129",E1154N4877,"10","10"
"110130",E1155N4877,"5","5"
"110131",E1156N4877,"10","10"
"110132",E1157N4877,"10","10"
"110133",E1158N4877,"15","15"
